id,center_pos,weight,draw_input0,draw_input1,draw_input2,draw_input3,draw_input4,draw_input5,draw_input6,draw_input7,draw_input8,draw_input9,arr_final,arr_final_draw
9305,45396132,4.1107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9306,45398463,4.301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9307,45399954,4.6383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9308,45402383,4.2487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9309,45404532,4.2798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9310,45405703,5.0487,578,-1,432,-1,676,499,-1,-1,-1,641,745,-1
9311,45405947,4.8182,578,-1,432,-1,676,499,-1,-1,348,641,746,2716
9312,45406171,4.0123,578,-1,432,-1,676,499,-1,-1,348,641,746,2716
9313,45410703,4.308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9314,45411627,4.158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9315,45413577,4.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9316,45417737,4.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9317,45419548,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9318,45422638,4.2916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9319,45423158,4.1046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9320,45423996,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9321,45427591,6.3565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9322,45436375,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9323,45458808,4.8013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9324,45468369,4.6882,579,181,433,64,677,500,268,133,349,642,747,2720
9325,45468394,4.7352,579,181,433,64,677,500,268,133,349,642,747,2720
9326,45469027,4.1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9327,45470239,4.3197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9328,45471443,4.129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9329,45472876,4.0334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9330,45473602,4.585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9331,45476805,4.0969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9332,45480158,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9333,45483769,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9334,45484607,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9335,45489657,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9336,45495328,5.3799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9337,45500083,4.3288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9338,45510119,4.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9339,45517416,4.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9340,45523068,5.2147,580,-1,434,-1,678,501,-1,-1,-1,643,748,2724
9341,45523306,4.0026,580,-1,434,-1,678,501,-1,-1,-1,643,748,2724
9342,45523694,4.3152,580,-1,-1,-1,678,-1,-1,-1,-1,643,749,2728
9343,45524082,4.0004,580,-1,-1,-1,678,-1,-1,-1,-1,643,749,2728
9344,45524854,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2728
9345,45527149,5.3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9346,45529746,4.6635,581,-1,435,-1,679,502,-1,-1,350,644,750,2732
9347,45529940,4.1433,581,-1,435,-1,679,502,-1,-1,350,644,750,2732
9348,45532249,4.295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9349,45545684,4.0044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9350,45549220,4.0292,582,182,436,65,680,503,269,134,351,645,751,2736
9351,45549248,4.0026,582,182,436,65,680,503,269,134,351,645,751,2736
9352,45556648,4.2277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9353,45563230,4.104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9354,45567841,4.8794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9355,45572470,4.1851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9356,45576432,4.3143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9357,45585146,4.1079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9358,45586694,4.317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9359,45587867,4.7235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9360,45596960,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9361,45609709,4.0164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9362,45612406,4.0872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9363,45612993,5.4763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9364,45619335,4.9281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9365,45626284,5.752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9366,45629652,4.0926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9367,45630769,4.0773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9368,45633630,4.3298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9369,45635157,4.062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9370,45636669,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9371,45637507,4.0429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9372,45638027,4.2916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9373,45641119,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9374,45642916,4.2984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9375,45666433,4.2277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9376,45672274,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9377,45673115,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9378,45674821,5.3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9379,45676680,4.857,583,-1,-1,-1,681,504,-1,-1,-1,646,752,2740
9380,45677032,4.5817,583,-1,-1,-1,681,504,-1,-1,-1,646,752,2740
9381,45677695,4.0835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2740
9382,45678904,4.0232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9383,45683502,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9384,45688434,5.3179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9385,45701630,4.3134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9386,45711590,4.067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9387,45725214,4.3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9388,45726256,4.2765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9389,45727252,4.7799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9390,45732324,4.1451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9391,45735086,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9392,45737002,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9393,45749866,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9394,45755680,4.8069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9395,45762422,4.3063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9396,45775982,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9397,45777535,4.3595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9398,45780025,5.5287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9399,45790154,4.1046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9400,45796343,4.8013,584,-1,437,-1,682,505,-1,-1,352,647,753,2744
9401,45796575,4.2941,584,-1,437,-1,682,505,-1,-1,352,647,753,2744
9402,45802799,4.3536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9403,45803973,4.1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404,45807272,5.284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9405,45809658,4.4295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9406,45815189,4.3605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9407,45817015,4.0809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9408,45821392,4.5935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9409,45823416,4.1018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9410,45824193,4.3288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9411,45825884,4.7471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9412,45827773,5.0487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9413,45829153,4.2403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9414,45832458,4.1518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9415,45834900,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9416,45835738,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9417,45839349,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9418,45845222,4.3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9419,45846731,4.248,-1,-1,-1,-1,683,-1,-1,-1,-1,648,754,2748
9420,45847150,4.3372,-1,-1,-1,-1,683,-1,-1,-1,-1,648,754,2748
9421,45850995,4.067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9422,45853740,4.1308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9423,45856403,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9424,45857903,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9425,45861394,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9426,45862679,4.8665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9427,45866757,4.1979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9428,45871158,4.2967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9429,45874919,4.0487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9430,45877507,5.0625,585,-1,438,-1,684,506,270,-1,353,649,755,2752
9431,45877665,4.1618,585,-1,438,-1,684,506,270,-1,353,649,755,2752
9432,45879580,4.0255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9433,45880159,5.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9434,45887219,4.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9435,45890733,4.4698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9436,45895418,4.0794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9437,45896470,4.3575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9438,45897560,4.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9439,45899468,4.1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9440,45906715,4.1302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9441,45914674,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9442,45917622,4.3439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9443,45919590,4.8665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9444,45924265,4.5331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9445,45927830,4.7011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9446,45930366,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9447,45933898,4.8601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9448,45935879,4.0462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9449,45941482,4.4191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9450,45945819,5.1918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9451,45947073,4.3161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9452,45947861,4.4815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9453,45953737,5.1284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9454,45956663,4.8268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9455,45957942,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9456,45962890,4.6655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9457,45965159,4.4237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9458,45966275,4.3098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9459,45971590,5.9355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9460,45972873,5.1284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9461,45976413,4.5498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9462,45982812,4.3675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9463,45990918,4.2336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9464,45997132,4.5143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9465,45999659,4.1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9466,46007369,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9467,46009696,4.2716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9468,46011402,4.1409,-1,-1,-1,-1,685,-1,-1,-1,-1,650,756,2756
9469,46011863,4.3925,-1,-1,-1,-1,685,-1,-1,-1,-1,650,756,2756
9470,46019735,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9471,46021318,4.1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9472,46027018,5.7033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9473,46037371,4.3686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9474,46040683,4.082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9475,46046008,7.4908,586,-1,439,-1,686,507,-1,-1,-1,651,757,2760
9476,46046295,4.2373,586,-1,439,-1,686,507,-1,-1,-1,651,757,2760
9477,46047474,4.8268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2760
9478,46050071,4.4597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9479,46055005,5.1765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9480,46062079,4.109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9481,46069591,4.0132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9482,46077630,4.1325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9483,46078909,6.3344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9484,46095976,4.383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9485,46104376,4.5391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9486,46108375,4.4547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9487,46111202,4.0453,587,183,440,66,687,508,271,135,354,652,758,2764
9488,46111221,4.129,587,183,440,66,687,508,271,135,354,652,758,2764
9489,46111245,4.5986,587,183,440,66,687,508,271,135,354,652,758,2764
9490,46111457,4.2041,587,-1,440,-1,687,508,-1,-1,354,652,759,-1
9491,46118945,4.3665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9492,46121970,4.1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9493,46124587,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9494,46132822,4.6635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9495,46138021,4.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9496,46149546,4.1851,588,184,441,-1,688,509,272,-1,355,653,760,2768
9497,46149648,4.4572,588,184,441,-1,688,509,272,-1,355,653,760,2768
9498,46151012,4.0061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9499,46152494,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9500,46154790,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9501,46155627,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9502,46159235,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9503,46167876,4.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9504,46170477,4.1669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9505,46172911,4.1838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9506,46175651,5.3179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9507,46183194,4.1739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9508,46185440,5.0424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9509,46186090,5.1952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9510,46188470,4.1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9511,46189205,4.0044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9512,46193974,4.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9513,46194577,4.1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9514,46207939,4.0985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9515,46212242,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9516,46221244,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9517,46224335,4.2916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9518,46224855,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9519,46225693,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9520,46226914,4.0334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9521,46228320,4.0353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9522,46234679,4.118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9523,46241556,4.6038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9524,46250077,4.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9525,46250639,4.0482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9526,46254800,4.6289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9527,46257581,5.065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9528,46258734,6.4401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9529,46264685,4.9393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9530,46266629,4.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9531,46270488,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9532,46274450,4.3809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9533,46279340,4.4123,589,-1,442,-1,689,510,-1,-1,-1,654,761,2772
9534,46279628,4.451,589,-1,442,-1,689,510,-1,-1,-1,654,761,2772
9535,46280460,4.1284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2772
9536,46285820,4.0429,590,-1,443,-1,690,511,-1,-1,356,655,762,2776
9537,46286006,4.8153,590,-1,443,-1,690,511,-1,-1,356,655,762,2776
9538,46287077,4.8962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9539,46289119,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9540,46289957,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9541,46293567,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9542,46301724,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9543,46313134,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9544,46316693,4.1118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9545,46317664,4.0565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9546,46320967,4.9208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9547,46324570,4.1518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9548,46330580,4.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9549,46336546,5.8153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9550,46343676,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9551,46345984,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9552,46346668,4.0395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9553,46349271,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9554,46355875,5.1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9555,46358685,5.6861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9556,46360030,4.0846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9557,46365220,4.3143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9558,46369570,5.8182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9559,46373053,4.2381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9560,46374174,4.0232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9561,46379557,4.2967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9562,46381680,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9563,46383486,4.2013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9564,46390653,4.0438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9565,46394161,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9566,46399438,4.3054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9567,46400964,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9568,46402702,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9569,46407959,4.317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9570,46413883,4.3401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9571,46422127,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9572,46424648,4.3958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9573,46430622,4.209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9574,46434498,4.1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9575,46437858,4.8861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9576,46439227,4.3809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9577,46441325,4.4089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9578,46442178,4.9172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9579,46446080,4.2464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9580,46448867,4.3224,591,-1,-1,-1,691,512,-1,-1,-1,656,763,2780
9581,46449183,4.4134,591,-1,-1,-1,691,512,-1,-1,-1,656,763,2780
9582,46454254,4.2596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9583,46457453,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9584,46464039,5.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9585,46474354,5.8416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9586,46475632,4.2774,592,185,444,-1,692,513,273,-1,357,657,764,2784
9587,46475737,4.1918,592,185,444,-1,692,513,273,-1,357,657,764,2784
9588,46479406,4.1062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2788
9589,46480499,4.0315,593,-1,-1,-1,693,-1,-1,-1,-1,658,765,2788
9590,46480861,6.7122,593,-1,-1,-1,693,-1,-1,-1,-1,658,765,2788
9591,46482106,4.5482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9592,46487731,4.1457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9593,46492858,4.0872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9594,46494570,4.3904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9595,46495814,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9596,46500205,4.5452,594,186,445,-1,694,514,274,-1,358,659,766,2792
9597,46500305,4.2924,594,186,445,-1,694,514,274,-1,358,659,766,2792
9598,46500573,4.7545,594,-1,445,-1,694,514,-1,-1,-1,659,767,-1
9599,46513942,4.2154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9600,46515910,4.1415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
