id,center_pos,start_pos,end_pos,class_id,weight
1992,1381201,1381193,1381210,-1,4.3045
1993,1381263,1381255,1381272,-1,3.2083
1994,1383496,1383488,1383505,-1,3.4634
1995,1386177,1386169,1386186,-1,3.4089
1996,1386415,1386407,1386424,-1,3.1062
1997,1386983,1386975,1386992,-1,4.2403
1998,1388469,1388461,1388478,-1,3.7773
1999,1389234,1389226,1389243,-1,3.1018
2000,1389854,1389846,1389863,-1,3.0182
2001,1389997,1389989,1390006,-1,3.2676
2002,1390614,1390606,1390623,-5,3.7932
2003,1391118,1391110,1391127,0,3.0645
2004,1391163,1391155,1391172,0,4.644
2005,1391329,1391321,1391338,0,3.4449
2006,1391635,1391627,1391644,-5,3.2013
2007,1392382,1392374,1392391,-1,3.4622
2008,1392909,1392901,1392918,4,3.3478
2009,1392952,1392944,1392961,4,3.2118
2010,1392973,1392965,1392982,4,3.7212
2011,1393210,1393202,1393219,9,3.3325
2012,1393358,1393350,1393367,9,4.0325
2013,1393484,1393476,1393493,9,3.4145
2014,1393678,1393670,1393687,9,3.5129
2015,1393825,1393817,1393834,9,3.5229
2016,1395061,1395053,1395070,7,3.3242
2017,1395498,1395490,1395507,7,3.3969
2018,1395622,1395614,1395631,7,3.1818
2019,1397281,1397273,1397290,-1,3.3872
2020,1397422,1397414,1397431,-1,3.2111
2021,1398839,1398831,1398848,-1,4.0531
2022,1399004,1398996,1399013,-1,3.6162
2023,1399762,1399754,1399771,2,3.0434
2024,1400263,1400255,1400272,2,3.6716
2025,1400697,1400689,1400706,2,3.2396
2026,1402814,1402806,1402823,-1,3.5302
2027,1403125,1403117,1403134,-1,3.0991
2028,1403938,1403930,1403947,3,3.1403
2029,1404163,1404155,1404172,3,3.0123
2030,1404449,1404441,1404458,3,3.0004
2031,1405247,1405239,1405256,-1,3.8962
2032,1406216,1406208,1406225,-1,3.0915
2033,1408143,1408135,1408152,-1,3.9172
2034,1408776,1408768,1408785,-1,3.2924
2035,1409909,1409901,1409918,0,3.2612
2036,1410041,1410033,1410050,0,3.1605
2037,1410104,1410096,1410113,0,3.118
2038,1411055,1411047,1411064,-1,3.0141
2039,1413535,1413527,1413544,-1,3.109
2040,1415053,1415045,1415062,-1,3.1186
2041,1415527,1415519,1415536,-1,3.8508
2042,1416540,1416532,1416549,-1,3.1818
2043,1421353,1421345,1421362,-1,3.8928
2044,1422582,1422574,1422591,7,3.1904
2045,1423014,1423006,1423023,7,3.1838
2046,1423154,1423146,1423163,7,3.0904
2047,1423557,1423549,1423566,7,3.0804
2048,1423748,1423740,1423757,7,3.1537
2049,1424483,1424475,1424492,-1,4.2874
2050,1425206,1425198,1425215,-1,3.4145
2051,1425825,1425817,1425834,-1,3.1085
2052,1426621,1426613,1426630,-1,3.567
2053,1426644,1426636,1426653,-1,3.1675
2054,1427271,1427263,1427280,-1,3.8508
2055,1428023,1428015,1428032,-5,3.4112
2056,1428156,1428148,1428165,4,3.091
2057,1428187,1428179,1428196,4,3.3556
2058,1428208,1428200,1428217,4,3.4962
2059,1428302,1428294,1428311,8,3.3487
2060,1428337,1428329,1428346,8,3.3665
2061,1428445,1428437,1428454,8,3.5058
2062,1428609,1428601,1428618,9,3.3072
2063,1428755,1428747,1428764,9,3.1925
2064,1429321,1429313,1429330,9,3.2118
2065,1429413,1429405,1429422,9,3.1146
2066,1429631,1429623,1429640,9,4.3134
2067,1430464,1430456,1430473,5,3.5834
2068,1430675,1430667,1430684,5,3.4389
2069,1430808,1430800,1430817,5,3.3706
2070,1431181,1431173,1431190,5,3.5157
2071,1431351,1431343,1431360,5,3.0521
2072,1431801,1431793,1431810,-5,3.4248
2073,1432215,1432207,1432224,0,3.5952
2074,1432285,1432277,1432294,0,3.0114
2075,1432453,1432445,1432462,0,4.3556
2076,1432836,1432828,1432845,-5,3.4572
2077,1434080,1434072,1434089,-1,3.1101
2078,1435150,1435142,1435159,-1,3.8729
2079,1436008,1436000,1436017,-1,3.251
2080,1436710,1436702,1436719,9,3.3242
2081,1436906,1436898,1436915,9,3.327
2082,1436971,1436963,1436980,9,3.8996
2083,1437609,1437601,1437618,0,4.2865
2084,1437725,1437717,1437734,0,3.8508
2085,1439227,1439219,1439236,-1,3.0044
2086,1439325,1439317,1439334,-1,3.684
2087,1440399,1440391,1440408,-1,3.1198
2088,1441090,1441082,1441099,-1,3.7328
2089,1442398,1442390,1442407,-1,3.3152
2090,1443004,1442996,1443013,-1,3.1085
2091,1444557,1444549,1444566,8,3.2565
2092,1444620,1444612,1444629,8,3.1035
2093,1444681,1444673,1444690,8,3.1463
2094,1445114,1445106,1445123,-5,3.4089
2095,1446335,1446327,1446344,7,3.2381
2096,1446452,1446444,1446461,7,3.0851
2097,1446858,1446850,1446867,7,3.2204
2098,1447928,1447920,1447937,-1,3.2684
2099,1448578,1448570,1448587,-1,3.1707
2100,1449738,1449730,1449747,-1,3.0814
2101,1450810,1450802,1450819,-1,3.007
2102,1450957,1450949,1450966,-1,3.4802
2103,1451782,1451774,1451791,3,3.3429
2104,1452047,1452039,1452056,3,3.1752
2105,1452209,1452201,1452218,3,3.5784
2106,1452586,1452578,1452595,-5,3.7721
2107,1453367,1453359,1453376,-1,3.5376
2108,1454725,1454717,1454734,-1,3.0297
2109,1455733,1455725,1455742,-5,3.3696
2110,1456184,1456176,1456193,3,3.3936
2111,1456476,1456468,1456485,3,3.5901
2112,1456653,1456645,1456662,3,3.1818
2113,1458427,1458419,1458436,-1,3.02
2114,1458978,1458970,1458987,1,3.0334
2115,1459326,1459318,1459335,1,3.9547
2116,1459668,1459660,1459677,4,4.2328
2117,1459707,1459699,1459716,4,3.7799
2118,1459875,1459867,1459884,-5,3.5157
2119,1460247,1460239,1460256,4,3.4802
2120,1460310,1460302,1460319,4,4.1062
2121,1460334,1460326,1460343,4,3.6216
2122,1460495,1460487,1460504,-5,3.1599
2123,1460665,1460657,1460674,0,3.6459
2124,1460722,1460714,1460731,0,3.4318
2125,1460883,1460875,1460892,0,3.8356
2126,1461267,1461259,1461276,-5,3.011
2127,1461922,1461914,1461931,-1,3.4881
2128,1464163,1464155,1464172,-5,3.118
2129,1464444,1464436,1464453,9,3.0186
2130,1464627,1464619,1464636,9,4.3354
2131,1464744,1464736,1464753,9,3.2284
2132,1465785,1465777,1465794,-1,3.1925
2133,1467444,1467436,1467453,-1,4.3372
2134,1467555,1467547,1467564,-1,3.1549
2135,1468107,1468099,1468116,-1,3.2418
2136,1469137,1469129,1469146,-1,3.1421
2137,1470423,1470415,1470432,5,4.4895
2138,1470555,1470547,1470564,5,3.1518
2139,1470808,1470800,1470817,5,3.1343
2140,1470969,1470961,1470978,5,4.0255
2141,1471526,1471518,1471535,-1,3.202
2142,1472480,1472472,1472489,-1,3.9586
2143,1474195,1474187,1474204,9,3.3242
2144,1474309,1474301,1474318,9,3.0565
2145,1474434,1474426,1474443,9,3.0655
2146,1475021,1475013,1475030,5,3.4802
2147,1475111,1475103,1475120,5,3.0737
2148,1475351,1475343,1475360,5,3.4202
2149,1475667,1475659,1475676,-5,3.8447
2150,1476203,1476195,1476212,-1,3.2692
2151,1476606,1476598,1476615,-1,3.466
2152,1477250,1477242,1477259,-1,3.4023
2153,1477788,1477780,1477797,-5,3.6364
2154,1478140,1478132,1478149,0,3.4881
2155,1478201,1478193,1478210,0,3.1487
2156,1478342,1478334,1478351,0,3.219
2157,1478518,1478510,1478527,-5,3.3665
2158,1479455,1479447,1479464,-1,3.762
2159,1481739,1481731,1481748,-1,3.1746
2160,1482646,1482638,1482655,-1,3.1113
2161,1483481,1483473,1483490,-1,3.1798
2162,1484862,1484854,1484871,-1,3.2741
2163,1485538,1485530,1485547,-1,4.2069
2164,1486211,1486203,1486220,-1,3.3595
2165,1487971,1487963,1487980,9,3.4225
2166,1488174,1488166,1488183,9,4.3947
2167,1488280,1488272,1488289,9,3.1759
2168,1488977,1488969,1488986,-1,3.6925
2169,1490254,1490246,1490263,-1,3.158
2170,1492664,1492656,1492673,-1,3.1226
2171,1493289,1493281,1493298,-1,3.5302
2172,1493374,1493366,1493383,-1,3.1986
2173,1493962,1493954,1493971,-1,3.5214
2174,1494011,1494003,1494020,-1,3.0168
2175,1495086,1495078,1495095,-1,3.0555
2176,1496583,1496575,1496592,5,3.3958
2177,1496721,1496713,1496730,5,3.2487
2178,1496953,1496945,1496962,5,3.3161
2179,1497585,1497577,1497594,-1,3.2007
2180,1498017,1498009,1498026,-1,3.7235
2181,1498586,1498578,1498595,7,3.0214
2182,1498829,1498821,1498838,7,3.4145
2183,1499194,1499186,1499203,7,3.2426
2184,1499492,1499484,1499501,7,3.384
2185,1503652,1503644,1503661,-1,3.5157
2186,1504499,1504491,1504508,-1,4.0757
2187,1504770,1504762,1504779,-1,3.3788
2188,1506691,1506683,1506700,9,3.4522
2189,1506735,1506727,1506744,9,3.317
2190,1506959,1506951,1506968,9,3.6345
2191,1507554,1507546,1507563,-1,3.5317
2192,1507811,1507803,1507820,-1,3.3316
2193,1508545,1508537,1508554,-1,4.0762
2194,1509261,1509253,1509270,-1,4.2291
2195,1509902,1509894,1509911,-1,3.2248
2196,1510769,1510761,1510778,-1,3.0214
2197,1511777,1511769,1511786,-1,3.2233
2198,1512654,1512646,1512663,-1,3.0372
2199,1512964,1512956,1512973,-1,3.0937
2200,1514480,1514472,1514489,-1,3.3696
2201,1517142,1517134,1517151,-1,3.289
2202,1517183,1517175,1517192,-1,3.7235
2203,1517695,1517687,1517704,-1,3.0773
2204,1518051,1518043,1518060,-1,3.1911
2205,1518630,1518622,1518639,-1,3.0419
2206,1519180,1519172,1519189,-1,3.1367
2207,1519792,1519784,1519801,-1,3.0742
2208,1521504,1521496,1521513,1,3.202
2209,1521757,1521749,1521766,1,3.6757
2210,1522168,1522160,1522177,1,3.1163
2211,1523215,1523207,1523224,-1,3.059
2212,1523599,1523591,1523608,-1,3.0376
2213,1525214,1525206,1525223,-5,3.6253
2214,1525576,1525568,1525585,5,3.8069
2215,1525685,1525677,1525694,5,3.1226
2216,1525988,1525980,1525997,5,3.0334
2217,1526498,1526490,1526507,-1,4.3655
2218,1527371,1527363,1527380,-1,3.1543
2219,1527548,1527540,1527557,-1,3.3288
2220,1528211,1528203,1528220,-1,4.0675
2221,1528735,1528727,1528744,-1,3.2255
2222,1528961,1528953,1528970,-1,4.6271
2223,1531056,1531048,1531065,9,3.0996
2224,1531242,1531234,1531251,9,3.9031
2225,1531368,1531360,1531377,9,3.4225
2226,1531609,1531601,1531618,4,3.4295
2227,1531647,1531639,1531656,4,3.064
2228,1532074,1532066,1532083,-5,3.5114
2229,1532602,1532594,1532611,-1,3.0575
2230,1534244,1534236,1534253,-1,3.7282
2231,1534448,1534440,1534457,-1,3.7328
2232,1535239,1535231,1535248,-5,3.1739
2233,1535667,1535659,1535676,0,3.2526
2234,1535813,1535805,1535822,0,3.2418
2235,1535837,1535829,1535846,0,3.8182
2236,1536024,1536016,1536033,-5,3.1904
2237,1536560,1536552,1536569,-1,3.3335
2238,1537277,1537269,1537286,3,3.5452
2239,1537572,1537564,1537581,3,3.1931
2240,1537767,1537759,1537776,3,3.5952
2241,1538651,1538643,1538660,6,4.054
2242,1539052,1539044,1539061,6,3.3809
2243,1539479,1539471,1539488,4,4.0915
2244,1539497,1539489,1539506,4,3.9101
2245,1539869,1539861,1539878,-5,6.0329
2246,1540682,1540674,1540691,-1,3.4962
2247,1541481,1541473,1541490,-1,3.0381
2248,1542974,1542966,1542983,-1,3.129
2249,1543712,1543704,1543721,-1,3.0773
2250,1544593,1544585,1544602,-1,3.0297
2251,1545578,1545570,1545587,-1,3.1308
2252,1546189,1546181,1546198,-5,3.1445
2253,1546496,1546488,1546505,0,3.4698
2254,1546672,1546664,1546681,0,3.8477
2255,1546690,1546682,1546699,0,3.6162
2256,1547110,1547102,1547119,3,4.9101
2257,1547315,1547307,1547324,3,3.2472
2258,1547532,1547524,1547541,3,3.3585
2259,1549274,1549266,1549283,-1,3.158
2260,1551076,1551068,1551085,-1,3.172
2261,1552575,1552567,1552584,-1,3.266
2262,1553139,1553131,1553148,-1,3.0496
2263,1553739,1553731,1553748,-5,3.3098
2264,1554114,1554106,1554123,0,3.0434
2265,1554252,1554244,1554261,0,4.0283
2266,1554291,1554283,1554300,0,3.4855
2267,1555224,1555216,1555233,-1,3.0904
2268,1555781,1555773,1555790,-1,3.1421
2269,1555919,1555911,1555928,-1,3.067
2270,1557366,1557358,1557375,-1,3.5214
2271,1557514,1557506,1557523,-1,3.8894
2272,1558513,1558505,1558522,-1,3.9355
2273,1559276,1559268,1559285,3,3.02
2274,1559351,1559343,1559360,3,3.3655
2275,1559685,1559677,1559694,3,3.5058
2276,1560040,1560032,1560049,3,3.8729
2277,1560895,1560887,1560904,-1,3.3809
2278,1563650,1563642,1563659,7,3.1302
2279,1563918,1563910,1563927,7,3.7122
2280,1564198,1564190,1564207,7,3.3851
2281,1564705,1564697,1564714,-5,3.4737
2282,1565782,1565774,1565791,-1,3.0915
2283,1566032,1566024,1566041,-1,3.5214
2284,1567109,1567101,1567118,-1,3.1337
2285,1568617,1568609,1568626,5,3.301
2286,1568726,1568718,1568735,5,3.0223
2287,1568938,1568930,1568947,5,3.4584
2288,1569921,1569913,1569930,3,3.0947
2289,1570329,1570321,1570338,3,3.5229
2290,1570352,1570344,1570361,3,3.2197
2291,1571749,1571741,1571758,-1,3.0273
2292,1572371,1572363,1572380,6,4.2865
2293,1572749,1572741,1572758,6,3.1555
2294,1573088,1573080,1573097,0,3.1163
2295,1573188,1573180,1573197,0,3.0888
2296,1573282,1573274,1573291,0,3.15
2297,1573609,1573601,1573618,-5,3.1778
2298,1574065,1574057,1574074,6,3.7033
2299,1574492,1574484,1574501,6,3.0232
2300,1575662,1575654,1575671,8,3.4461
2301,1575722,1575714,1575731,8,3.2269
2302,1576024,1576016,1576033,5,4.1433
2303,1576232,1576224,1576241,5,3.2581
2304,1576377,1576369,1576386,5,4.6716
2305,1576886,1576878,1576895,-1,3.2557
2306,1576953,1576945,1576962,-1,3.2007
2307,1578682,1578674,1578691,7,3.1599
2308,1578964,1578956,1578973,7,3.301
2309,1579214,1579206,1579223,7,3.4318
2310,1581505,1581497,1581514,-1,3.2306
2311,1582535,1582527,1582544,5,3.7545
2312,1582660,1582652,1582669,5,3.0141
2313,1583076,1583068,1583085,5,3.0752
2314,1583138,1583130,1583147,5,3.202
2315,1583848,1583840,1583857,-1,3.0035
2316,1585053,1585045,1585062,-1,4.5969
2317,1586467,1586459,1586476,-1,3.6162
2318,1587021,1587013,1587030,-1,3.2924
2319,1587554,1587546,1587563,3,3.172
2320,1587592,1587584,1587601,3,3.1035
2321,1588050,1588042,1588059,3,3.3665
2322,1588078,1588070,1588087,3,3.3605
2323,1588568,1588560,1588577,3,3.4425
2324,1589572,1589564,1589581,-1,3.4908
2325,1589961,1589953,1589970,-1,3.7447
2326,1591117,1591109,1591126,-1,4.3862
2327,1591414,1591406,1591423,-1,3.1169
2328,1592095,1592087,1592104,7,3.4868
2329,1592565,1592557,1592574,7,3.3179
2330,1592720,1592712,1592729,7,3.6861
2331,1593895,1593887,1593904,-1,3.0106
2332,1594771,1594763,1594780,4,3.8239
2333,1594801,1594793,1594810,4,3.2118
2334,1594851,1594843,1594860,4,3.1397
2335,1595269,1595261,1595278,-5,4.6021
2336,1596000,1595992,1596009,0,3.4353
2337,1596163,1596155,1596172,0,4.4179
2338,1596210,1596202,1596219,0,3.3665
2339,1598198,1598190,1598207,-1,3.2495
2340,1598767,1598759,1598776,-1,3.0453
2341,1599406,1599398,1599415,-1,3.0585
2342,1600102,1600094,1600111,-1,3.0159
2343,1601408,1601400,1601417,-1,3.2676
2344,1602019,1602011,1602028,-1,3.172
2345,1602130,1602122,1602139,-1,3.4559
2346,1604635,1604627,1604644,-1,3.8928
2347,1604990,1604982,1604999,-1,3.4989
2348,1606494,1606486,1606503,-1,3.5157
2349,1608312,1608304,1608321,-1,3.4935
2350,1611728,1611720,1611737,-1,3.3335
2351,1612884,1612876,1612893,-5,3.9281
2352,1613361,1613353,1613370,8,3.0752
2353,1613397,1613389,1613406,8,3.0035
2354,1613511,1613503,1613520,8,3.2457
2355,1613664,1613656,1613673,-5,3.4012
2356,1614184,1614176,1614193,-5,3.1612
2357,1614518,1614510,1614527,5,3.2255
2358,1614690,1614682,1614699,5,3.2373
2359,1614841,1614833,1614850,5,3.058
2360,1615553,1615545,1615562,-1,3.5702
2361,1616196,1616188,1616205,-1,3.1273
2362,1617152,1617144,1617161,7,3.0241
2363,1617635,1617627,1617644,7,3.2055
2364,1617755,1617747,1617764,7,4.0521
2365,1618642,1618634,1618651,-1,3.5969
2366,1619817,1619809,1619826,-5,3.9747
2367,1620010,1620002,1620019,0,3.5638
2368,1620087,1620079,1620096,0,4.1135
2369,1620243,1620235,1620252,0,3.104
2370,1620344,1620336,1620353,0,3.6655
2371,1620546,1620538,1620555,-5,3.342
2372,1620867,1620859,1620876,-5,3.3706
2373,1621390,1621382,1621399,-1,3.4949
2374,1621569,1621561,1621578,-1,3.1701
2375,1622807,1622799,1622816,-1,3.0039
2376,1622883,1622875,1622892,-1,3.9136
2377,1623484,1623476,1623493,3,3.3516
2378,1623580,1623572,1623589,3,3.4473
2379,1623982,1623974,1623991,3,4.8125
2380,1624989,1624981,1624998,-5,3.0645
2381,1625487,1625479,1625496,-5,3.8097
2382,1625886,1625878,1625895,9,4.5817
2383,1626014,1626006,1626023,9,3.2218
2384,1626182,1626174,1626191,9,3.2358
2385,1626315,1626307,1626324,9,3.0159
2386,1627072,1627064,1627081,-1,4.1391
2387,1627178,1627170,1627187,-1,3.383
2388,1627754,1627746,1627763,-1,3.1931
2389,1628827,1628819,1628836,-1,3.0092
2390,1630166,1630158,1630175,-1,3.4248
2391,1630217,1630209,1630226,-1,3.1379
2392,1630729,1630721,1630738,-1,3.301
2393,1631208,1631200,1631217,-1,3.2882
2394,1633070,1633062,1633079,-1,3.0205
2395,1635271,1635263,1635280,0,3.983
2396,1635320,1635312,1635329,0,3.6819
2397,1635472,1635464,1635481,0,3.7447
2398,1637086,1637078,1637095,-1,3.3706
2399,1637850,1637842,1637859,-1,3.1273
2400,1638022,1638014,1638031,-1,3.4045
2401,1638769,1638761,1638778,-1,4.2534
2402,1641023,1641015,1641032,-1,3.025
2403,1641402,1641394,1641411,-1,3.025
2404,1642921,1642913,1642930,3,3.5272
2405,1643229,1643221,1643238,3,3.1605
2406,1643395,1643387,1643404,3,3.5258
2407,1644557,1644549,1644566,-1,3.2596
2408,1645121,1645113,1645130,9,3.02
2409,1645284,1645276,1645293,9,3.2457
2410,1645379,1645371,1645388,9,3.1746
2411,1646105,1646097,1646114,-5,3.6345
2412,1646563,1646555,1646572,3,3.5638
2413,1646911,1646903,1646920,3,3.0264
2414,1647056,1647048,1647065,3,3.1871
2415,1647616,1647608,1647625,-1,3.4921
2416,1650319,1650311,1650328,-1,3.3686
2417,1650713,1650705,1650722,-1,3.2848
2418,1651694,1651686,1651703,-5,3.2916
2419,1652067,1652059,1652076,9,3.118
2420,1652168,1652160,1652177,9,4.3325
2421,1652316,1652308,1652325,9,3.3726
2422,1652591,1652583,1652600,-5,3.1707
2423,1657210,1657202,1657219,9,3.0114
2424,1657300,1657292,1657309,9,3.0937
2425,1657563,1657555,1657572,9,3.2573
2426,1657587,1657579,1657596,9,3.5243
2427,1659219,1659211,1659228,-1,3.7932
2428,1659413,1659405,1659422,-1,3.3161
2429,1660178,1660170,1660187,-1,3.8069
2430,1660760,1660752,1660769,5,3.3625
2431,1660852,1660844,1660861,5,3.0255
2432,1661274,1661266,1661283,5,3.0395
2433,1661307,1661299,1661316,5,3.4342
2434,1662081,1662073,1662090,-1,3.4134
2435,1662154,1662146,1662163,-1,3.5361
2436,1664332,1664324,1664341,7,3.0044
2437,1664536,1664528,1664545,7,3.8097
2438,1664871,1664863,1664880,7,3.2749
2439,1665769,1665761,1665778,5,3.5834
2440,1665920,1665912,1665929,5,3.4976
2441,1666185,1666177,1666194,5,3.0477
2442,1666796,1666788,1666805,-1,3.3969
2443,1667679,1667671,1667688,-1,3.1451
2444,1668924,1668916,1668933,-1,3.2154
2445,1673095,1673087,1673104,-1,3.4672
2446,1674761,1674753,1674770,-1,3.9318
2447,1675633,1675625,1675642,-1,3.0097
2448,1676052,1676044,1676061,-1,3.1463
2449,1676799,1676791,1676808,9,3.8097
2450,1676951,1676943,1676960,9,3.1669
2451,1677100,1677092,1677109,9,3.1113
2452,1677816,1677808,1677825,-1,3.7852
2453,1680034,1680026,1680043,-1,3.4976
2454,1681347,1681339,1681356,-1,3.0287
2455,1682240,1682232,1682249,-5,3.1475
2456,1682475,1682467,1682484,4,3.0443
2457,1682506,1682498,1682515,4,3.2013
2458,1682538,1682530,1682547,4,3.1694
2459,1683017,1683009,1683026,-5,3.0926
2460,1684921,1684913,1684930,-1,3.4067
2461,1685451,1685443,1685460,2,3.2388
2462,1685901,1685893,1685910,2,3.1421
2463,1686388,1686380,1686397,2,3.1463
2464,1686958,1686950,1686967,6,4.0462
2465,1687393,1687385,1687402,6,4.1599
2466,1688080,1688072,1688089,-1,3.1494
2467,1688625,1688617,1688634,-1,3.0273
2468,1690238,1690230,1690247,-1,3.2916
2469,1690270,1690262,1690279,-1,3.6925
2470,1694707,1694699,1694716,-1,4.1409
2471,1695134,1695126,1695143,-1,3.1612
2472,1695923,1695915,1695932,-1,3.4101
2473,1697787,1697779,1697796,-1,3.0311
2474,1697897,1697889,1697906,-1,3.0825
2475,1698429,1698421,1698438,-1,3.0969
2476,1700474,1700466,1700483,-1,3.0835
2477,1700854,1700846,1700863,-1,3.0182
2478,1704276,1704268,1704285,-1,3.3233
2479,1704400,1704392,1704409,-1,3.2708
2480,1705322,1705314,1705331,-1,3.0405
2481,1706760,1706752,1706769,-1,3.8827
2482,1707617,1707609,1707626,-1,3.4559
2483,1708278,1708270,1708287,-1,3.4012
2484,1709683,1709675,1709692,-1,3.2549
2485,1710867,1710859,1710876,-1,3.1046
2486,1711068,1711060,1711077,-1,3.158
2487,1712639,1712631,1712648,-1,3.7471
2488,1713205,1713197,1713214,4,3.0931
2489,1713245,1713237,1713254,4,3.0778
2490,1713716,1713708,1713725,3,3.0292
2491,1713831,1713823,1713840,3,3.1024
2492,1714179,1714171,1714188,3,3.2857
2493,1715948,1715940,1715957,-1,3.2676
2494,1716516,1716508,1716525,-1,3.0867
2495,1716566,1716558,1716575,-1,3.5498
2496,1717214,1717206,1717223,5,3.5302
2497,1717352,1717344,1717361,5,3.0214
2498,1717622,1717614,1717631,5,3.2328
2499,1718091,1718083,1718100,-5,3.0306
2500,1718665,1718657,1718674,-1,3.1824
2501,1719633,1719625,1719642,0,3.4283
2502,1719676,1719668,1719685,0,4.2815
2503,1719833,1719825,1719842,0,3.6055
2504,1720720,1720712,1720729,-1,3.3161
2505,1721503,1721495,1721512,-1,3.5376
2506,1722791,1722783,1722800,-1,3.153
2507,1723533,1723525,1723542,-1,3.6596
2508,1724348,1724340,1724357,-1,3.0123
2509,1726525,1726517,1726534,9,4.6126
2510,1726660,1726652,1726669,9,4.2358
2511,1727456,1727448,1727465,9,3.1018
2512,1727664,1727656,1727673,9,3.7471
2513,1727727,1727719,1727736,9,3.1373
2514,1729273,1729265,1729282,-1,3.5735
2515,1729536,1729528,1729545,-1,3.1694
2516,1730323,1730315,1730332,5,3.0665
2517,1730486,1730478,1730495,5,3.7212
2518,1730651,1730643,1730660,5,3.2306
2519,1731977,1731969,1731986,-1,3.7721
2520,1733014,1733006,1733023,-1,3.5638
2521,1733734,1733726,1733743,-1,3.0472
2522,1734389,1734381,1734398,-1,3.1791
2523,1734770,1734762,1734779,-1,3.2034
2524,1736241,1736233,1736250,-5,3.2807
2525,1736647,1736639,1736656,3,3.2958
2526,1736914,1736906,1736923,3,3.2924
2527,1737126,1737118,1737135,3,3.1494
2528,1738661,1738653,1738670,-1,3.0555
2529,1738864,1738856,1738873,-1,3.3851
2530,1740246,1740238,1740255,1,3.0872
2531,1740610,1740602,1740619,1,3.0182
2532,1741040,1741032,1741049,5,3.9508
2533,1741222,1741214,1741231,5,3.1979
2534,1741415,1741407,1741424,5,3.0348
2535,1743075,1743067,1743084,-1,3.6478
2536,1744706,1744698,1744715,-1,3.5513
2537,1745358,1745350,1745367,8,3.0052
2538,1745447,1745439,1745456,8,3.8182
2539,1745514,1745506,1745523,8,3.1232
2540,1746514,1746506,1746523,3,4.082
2541,1746977,1746969,1746986,3,3.0297
2542,1746998,1746990,1747007,3,4.8041
2543,1747622,1747614,1747631,-1,3.7055
2544,1747884,1747876,1747893,-1,3.1568
2545,1748578,1748570,1748587,-1,3.5143
2546,1749501,1749493,1749510,-1,4.0472
2547,1751683,1751675,1751692,-1,3.067
2548,1751875,1751867,1751884,-1,3.4461
2549,1753247,1753239,1753256,9,4.5784
2550,1753399,1753391,1753408,9,3.6144
2551,1753605,1753597,1753614,-5,3.0675
2552,1754851,1754843,1754860,-1,3.104
2553,1756478,1756470,1756487,-1,3.0565
2554,1758263,1758255,1758272,-1,3.2007
2555,1759049,1759041,1759058,-1,3.067
2556,1759999,1759991,1760008,-5,4.0191
2557,1760318,1760310,1760327,9,3.0904
2558,1760481,1760473,1760490,9,3.0585
2559,1760600,1760592,1760609,9,3.0477
2560,1762013,1762005,1762022,-1,3.4908
2561,1764740,1764732,1764749,3,4.129
2562,1764916,1764908,1764925,3,3.8633
2563,1765211,1765203,1765220,3,3.2013
2564,1765469,1765461,1765478,3,3.1759
2565,1766936,1766928,1766945,-1,3.1637
2566,1769684,1769676,1769693,-1,3.1898
2567,1770061,1770053,1770070,-1,3.1463
2568,1770731,1770723,1770740,-1,3.8861
2569,1773171,1773163,1773180,-1,3.3595
2570,1773190,1773182,1773199,-1,3.0635
2571,1775287,1775279,1775296,4,3.0899
2572,1775317,1775309,1775326,4,3.1681
2573,1775359,1775351,1775368,4,3.1057
2574,1777011,1777003,1777020,-1,3.0555
2575,1777889,1777881,1777898,-1,3.3768
2576,1778856,1778848,1778865,-1,3.2967
2577,1782142,1782134,1782151,-1,4.7447
2578,1782921,1782913,1782930,-1,3.3439
2579,1786126,1786118,1786135,-1,3.4089
2580,1786499,1786491,1786508,-1,3.5436
2581,1787084,1787076,1787093,4,3.7399
2582,1787102,1787094,1787111,4,5.2933
2583,1787410,1787402,1787419,-5,3.475
2584,1788033,1788025,1788042,7,3.4101
2585,1788120,1788112,1788129,7,3.2716
2586,1788567,1788559,1788576,7,3.6576
2587,1790177,1790169,1790186,-1,3.2741
2588,1790244,1790236,1790253,-1,3.3675
2589,1791328,1791320,1791337,-1,3.1361
2590,1793370,1793362,1793379,-1,3.4283
2591,1793441,1793433,1793450,-1,3.3893
2592,1794830,1794822,1794839,-1,3.6757
2593,1796118,1796110,1796127,-5,3.1904
2594,1796576,1796568,1796585,0,3.1152
2595,1796618,1796610,1796627,0,3.52
2596,1796808,1796800,1796817,0,3.762
2597,1798148,1798140,1798157,-1,3.0334
2598,1798935,1798927,1798944,-1,3.2692
2599,1802480,1802472,1802489,-1,3.1152
2600,1803207,1803199,1803216,-1,3.3737
2601,1803644,1803636,1803653,-1,3.1694
2602,1806107,1806099,1806116,-1,4.4413
2603,1807027,1807019,1807036,-1,3.1296
2604,1807798,1807790,1807807,-1,3.8894
2605,1809551,1809543,1809560,1,3.0088
2606,1810023,1810015,1810032,1,3.3605
2607,1810282,1810274,1810291,1,3.0052
2608,1810798,1810790,1810807,8,3.6364
2609,1810816,1810808,1810825,8,3.5817
2610,1810943,1810935,1810952,8,3.5452
2611,1811518,1811510,1811527,5,3.2899
2612,1811705,1811697,1811714,5,4.0472
2613,1811911,1811903,1811920,5,3.4763
2614,1812938,1812930,1812947,-1,3.6289
