id,center_pos,weight,draw_input0,draw_input1,draw_input2,draw_input3,draw_input4,draw_input5,draw_input6,draw_input7,draw_input8,draw_input9,arr_final,arr_final_draw
4430,3422958,3.0716,543,-1,424,-1,475,-1,561,517,-1,-1,1123,3024
4431,3423045,3.3625,543,-1,424,-1,475,-1,561,517,-1,-1,1123,3024
4432,3423345,3.1107,543,224,424,-1,475,303,561,517,358,150,1124,3028
4433,3423414,3.6216,543,224,424,-1,475,303,561,517,358,150,1124,3028
4434,3423442,3.6198,543,224,424,-1,475,303,561,517,358,150,1124,3028
4435,3423710,4.4597,543,-1,424,-1,475,-1,561,517,-1,-1,1125,3032
4436,3423862,3.0757,543,-1,424,-1,475,-1,561,517,-1,-1,1125,3032
4437,3424239,3.5157,543,-1,425,-1,476,-1,561,517,-1,-1,1127,3036
4438,3424396,3.2495,543,-1,425,-1,476,-1,561,517,-1,-1,1127,3036
4439,3424660,3.4012,543,-1,425,-1,476,-1,561,517,-1,-1,1127,3036
4440,3425378,3.062,544,-1,426,-1,477,304,562,518,359,-1,1128,3040
4441,3425432,3.0424,544,-1,426,-1,477,304,562,518,359,-1,1128,3040
4442,3425612,3.3072,544,-1,426,-1,477,304,562,518,359,-1,1128,3040
4443,3425800,3.3556,544,-1,426,-1,477,304,562,518,359,-1,1128,3040
4444,3426715,4.1163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4445,3426922,3.3028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4446,3427492,4.4056,545,-1,-1,-1,-1,-1,563,519,-1,-1,1129,3044
4447,3427620,3.0872,545,-1,-1,-1,-1,-1,563,519,-1,-1,1129,3044
4448,3428024,3.0737,545,-1,427,-1,478,305,563,519,360,-1,1130,3048
4449,3428195,3.3179,545,-1,427,-1,478,305,563,519,360,-1,1130,3048
4450,3428221,3.8447,545,-1,427,-1,478,305,563,519,360,-1,1130,3048
4451,3429405,3.3686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4452,3429500,3.2565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4453,3430591,3.9706,546,-1,-1,-1,-1,-1,564,520,-1,-1,1131,3052
4454,3430966,3.2612,546,-1,-1,-1,-1,-1,564,520,-1,-1,1131,3052
4455,3431101,3.8761,546,-1,-1,-1,-1,-1,564,520,-1,-1,1131,3052
4456,3431638,3.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4457,3431952,3.5654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4458,3432684,3.1463,547,225,428,-1,479,306,565,521,361,-1,1132,3056
4459,3432707,3.3904,547,225,428,-1,479,306,565,521,361,-1,1132,3056
4460,3432843,3.7399,547,225,428,-1,479,306,565,521,361,-1,1132,3056
4461,3432902,3.4112,547,225,428,-1,479,306,565,521,361,-1,1132,3056
4462,3433218,3.091,547,-1,429,-1,479,-1,565,521,-1,-1,1134,3060
4463,3433334,3.7375,547,-1,429,-1,479,-1,565,521,-1,-1,1134,3060
4464,3433611,3.153,547,-1,429,-1,479,-1,565,521,-1,-1,1134,3060
4465,3433688,3.0123,547,-1,429,-1,479,-1,565,521,-1,-1,1134,3060
4466,3434463,3.1746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060
4467,3435612,3.2874,548,-1,430,-1,480,307,566,522,362,-1,1135,-1
4468,3435807,4.1124,548,226,430,-1,480,307,566,522,362,-1,1136,3064
4469,3435945,3.1302,548,226,430,-1,480,307,566,522,362,-1,1136,3064
4470,3436084,3.0097,548,226,430,-1,480,307,566,522,362,-1,1136,3064
4471,3436142,3.2958,548,226,430,-1,480,307,566,522,362,-1,1136,3064
4472,3436837,4.0191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4473,3437358,3.4191,549,-1,-1,-1,-1,-1,567,523,-1,-1,1137,3068
4474,3437732,4.2204,549,-1,-1,-1,-1,-1,567,523,-1,-1,1137,3068
4475,3438007,3.0205,549,-1,-1,-1,-1,-1,567,523,-1,-1,1137,3068
4476,3440407,3.0721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4477,3442485,3.4225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4478,3443328,3.1824,550,-1,431,-1,481,308,568,524,363,-1,1138,-1
4479,3443510,3.7055,550,227,431,-1,481,308,568,524,363,151,1139,3072
4480,3443574,3.7696,550,227,431,-1,481,308,568,524,363,151,1139,3072
4481,3443629,3.2652,550,227,431,-1,481,308,568,524,363,151,1139,3072
4482,3444454,3.8894,551,-1,432,-1,482,309,569,525,364,-1,1140,3076
4483,3444610,4.0731,551,-1,432,-1,482,309,569,525,364,-1,1140,3076
4484,3444727,3.1141,551,-1,432,-1,482,309,569,525,364,-1,1140,3076
4485,3445116,3.2933,551,-1,-1,-1,-1,-1,569,525,-1,-1,1141,3080
4486,3445424,3.3206,551,-1,-1,-1,-1,-1,569,525,-1,-1,1141,3080
4487,3446172,3.0057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3080
4488,3448055,3.1135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4489,3450033,3.7282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4490,3450587,4.295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4491,3451128,3.1675,552,228,433,-1,483,310,570,526,365,152,1142,3084
4492,3451151,3.2336,552,228,433,-1,483,310,570,526,365,152,1142,3084
4493,3451222,3.2104,552,228,433,-1,483,310,570,526,365,152,1142,3084
4494,3452806,3.0339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4495,3453330,3.6055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4496,3453555,3.1586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4497,3454575,3.1805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4498,3454704,3.4134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4499,3455274,4.0429,-1,-1,-1,-1,-1,-1,571,-1,-1,-1,1143,3088
4500,3455750,3.1549,-1,-1,-1,-1,-1,-1,571,-1,-1,-1,1143,3088
4501,3456012,3.1355,-1,-1,-1,-1,-1,-1,571,-1,-1,-1,1143,3088
4502,3456805,3.2857,553,-1,-1,-1,484,-1,572,527,-1,-1,1144,3092
4503,3457132,3.2373,553,-1,-1,-1,484,-1,572,527,-1,-1,1144,3092
4504,3457250,3.5702,553,-1,-1,-1,484,-1,572,527,-1,-1,1144,3092
4505,3457688,3.8041,553,-1,-1,-1,-1,-1,572,-1,-1,-1,1145,3096
4506,3457823,3.6635,553,-1,-1,-1,-1,-1,572,-1,-1,-1,1145,3096
4507,3459007,4.0088,554,-1,434,-1,485,-1,573,528,-1,-1,1146,-1
4508,3459306,3.7055,554,229,434,-1,485,311,573,528,366,153,1147,3100
4509,3459383,4.2716,554,229,434,-1,485,311,573,528,366,153,1147,3100
4510,3459457,3.0742,554,229,434,-1,485,311,573,528,366,153,1147,3100
4511,3459476,3.1397,554,229,434,-1,485,311,573,528,366,153,1147,3100
4512,3460389,3.0186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4513,3461038,3.7235,555,230,435,-1,486,312,574,529,367,-1,1148,3104
4514,3461164,4.8069,555,230,435,-1,486,312,574,529,367,-1,1148,3104
4515,3461439,3.3045,555,-1,435,-1,486,-1,574,529,-1,-1,1149,-1
4516,3461802,3.4572,555,231,436,80,487,313,574,529,368,154,1151,3108
4517,3461847,3.1618,555,231,436,80,487,313,574,529,368,154,1151,3108
4518,3461892,4.5901,555,231,436,80,487,313,574,529,368,154,1151,3108
4519,3463372,3.041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4520,3464160,3.0701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4521,3464373,3.8356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4522,3464987,4.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4523,3465627,3.5834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4524,3466225,3.4949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4525,3467135,3.2976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4526,3467373,4.0799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4527,3468260,3.2733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4528,3468966,3.0255,556,-1,-1,-1,488,-1,575,530,-1,-1,1152,3112
4529,3469088,4.025,556,-1,-1,-1,488,-1,575,530,-1,-1,1152,3112
4530,3469394,3.0164,556,-1,-1,-1,488,-1,575,530,-1,-1,1152,3112
4531,3469430,3.8069,556,-1,-1,-1,488,-1,575,530,-1,-1,1152,3112
4532,3469903,3.2262,-1,-1,-1,-1,-1,-1,575,-1,-1,-1,1153,-1
4533,3470688,3.1319,557,-1,437,-1,489,-1,576,531,369,-1,1154,3116
4534,3470910,3.3242,557,-1,437,-1,489,-1,576,531,369,-1,1154,3116
4535,3470948,3.3179,557,-1,437,-1,489,-1,576,531,369,-1,1154,3116
4536,3471711,3.0773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4537,3472770,4.0996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4538,3474699,3.2055,558,-1,438,-1,490,314,577,532,370,-1,1155,-1
4539,3474886,3.3125,558,232,438,-1,490,314,577,532,370,-1,1156,3120
4540,3475004,3.0565,558,232,438,-1,490,314,577,532,370,-1,1156,3120
4541,3475052,3.3969,558,232,438,-1,490,314,577,532,370,-1,1156,3120
4542,3475225,3.1911,558,-1,438,-1,490,314,577,532,370,-1,1157,-1
4543,3475806,4.1851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4544,3476347,3.1101,559,233,439,-1,491,315,578,533,371,155,1158,3124
4545,3476444,3.0521,559,233,439,-1,491,315,578,533,371,155,1158,3124
4546,3476493,4.2882,559,233,439,-1,491,315,578,533,371,155,1158,3124
4547,3476872,3.129,559,-1,-1,-1,-1,-1,578,533,-1,-1,1159,-1
4548,3477849,3.3883,560,234,440,-1,492,316,579,534,372,156,1160,3128
4549,3477905,3.0241,560,234,440,-1,492,316,579,534,372,156,1160,3128
4550,3477975,3.5129,560,234,440,-1,492,316,579,534,372,156,1160,3128
4551,3478753,3.6737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4552,3479542,3.4962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4553,3480185,3.0915,561,-1,-1,-1,493,-1,580,535,-1,-1,1161,3132
4554,3480339,3.0926,561,-1,-1,-1,493,-1,580,535,-1,-1,1161,3132
4555,3480693,3.1096,561,-1,-1,-1,493,-1,580,535,-1,-1,1161,3132
4556,3481255,3.0701,562,-1,441,-1,494,-1,581,536,373,-1,1162,3136
4557,3481479,3.7932,562,-1,441,-1,494,-1,581,536,373,-1,1162,3136
4558,3481643,3.1135,562,-1,441,-1,494,-1,581,536,373,-1,1162,3136
4559,3482011,3.5031,562,-1,-1,-1,-1,-1,581,536,-1,-1,1163,-1
4560,3482784,3.279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4561,3483291,3.1891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4562,3483767,3.1203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4563,3484791,3.0061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4564,3484911,3.5528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4565,3486144,4.3028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4566,3486539,3.1858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4567,3487209,3.4191,563,-1,442,-1,495,-1,582,537,374,-1,1164,3140
4568,3487324,4.2125,563,-1,442,-1,495,-1,582,537,374,-1,1164,3140
4569,3487556,3.1811,563,-1,442,-1,495,-1,582,537,374,-1,1164,3140
4570,3487702,3.5986,563,-1,442,-1,495,-1,582,537,374,-1,1164,3140
4571,3488354,3.1325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4572,3489823,3.0953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4573,3492503,3.4067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4574,3493156,4.2549,564,-1,443,-1,496,317,583,538,375,-1,1165,3144
4575,3493327,3.1397,564,-1,443,-1,496,317,583,538,375,-1,1165,3144
4576,3493354,4.4921,564,-1,443,-1,496,317,583,538,375,-1,1165,3144
4577,3494452,3.1752,565,-1,444,-1,497,-1,584,539,376,-1,1166,3148
4578,3494675,4.4486,565,-1,444,-1,497,-1,584,539,376,-1,1166,3148
4579,3494716,3.0273,565,-1,444,-1,497,-1,584,539,376,-1,1166,3148
4580,3496129,3.3382,566,235,445,-1,498,318,585,540,377,157,1167,3152
4581,3496151,3.4248,566,235,445,-1,498,318,585,540,377,157,1167,3152
4582,3496259,4.3261,566,235,445,-1,498,318,585,540,377,157,1167,3152
4583,3496344,3.5901,566,235,445,-1,498,318,585,540,377,157,1167,3152
4584,3496554,3.0017,566,-1,445,-1,498,-1,585,540,377,-1,1168,-1
4585,3497035,3.3665,-1,-1,-1,-1,-1,-1,585,-1,-1,-1,1169,-1
4586,3497614,3.2277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4587,3498972,3.2612,567,-1,-1,-1,-1,-1,586,-1,-1,-1,1170,3156
4588,3499107,3.1085,567,-1,-1,-1,-1,-1,586,-1,-1,-1,1170,3156
4589,3499530,4.4895,567,-1,446,-1,499,319,586,541,378,-1,1171,3160
4590,3499700,3.8041,567,-1,446,-1,499,319,586,541,378,-1,1171,3160
4591,3500456,3.1463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3160
4592,3501660,3.007,568,-1,-1,-1,-1,-1,587,542,-1,-1,1172,3164
4593,3502052,3.0846,568,-1,-1,-1,-1,-1,587,542,-1,-1,1172,3164
4594,3502418,3.1726,568,-1,-1,-1,-1,-1,587,542,-1,-1,1172,3164
4595,3503286,3.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3164
4596,3503822,3.0269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4597,3503933,4.1759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4598,3505112,3.3179,569,-1,-1,-1,-1,-1,588,-1,-1,-1,1173,3168
4599,3505552,3.04,569,-1,-1,-1,-1,-1,588,-1,-1,-1,1173,3168
4600,3505868,3.251,569,-1,-1,-1,-1,-1,588,-1,-1,-1,1173,3168
4601,3507176,3.4089,570,236,447,81,500,320,589,543,379,158,1174,3172
4602,3507196,3.3556,570,236,447,81,500,320,589,543,379,158,1174,3172
4603,3507255,3.0214,570,236,447,81,500,320,589,543,379,158,1174,3172
4604,3507431,3.2418,570,-1,447,-1,500,320,589,543,379,-1,1175,-1
4605,3507667,3.4685,570,-1,447,-1,500,-1,589,543,379,-1,1176,-1
4606,3508045,3.4711,570,-1,-1,-1,-1,-1,589,543,-1,-1,1177,3176
4607,3508326,3.9172,570,-1,-1,-1,-1,-1,589,543,-1,-1,1177,3176
4608,3508743,4.9393,570,237,448,-1,501,321,589,544,380,159,1179,3180
4609,3508851,3.0731,570,237,448,-1,501,321,589,544,380,159,1179,3180
4610,3509122,3.2041,570,-1,448,-1,501,-1,589,544,-1,-1,1180,-1
4611,3509548,3.8729,570,-1,449,-1,502,-1,589,545,-1,-1,1182,3184
4612,3509806,3.3665,570,-1,449,-1,502,-1,589,545,-1,-1,1182,3184
4613,3509913,3.2612,570,-1,449,-1,502,-1,589,545,-1,-1,1182,3184
4614,3510454,3.2652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4615,3510564,3.6498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4616,3511303,3.2373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4617,3511769,3.5638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4618,3512484,3.2644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4619,3513150,3.4365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4620,3514858,3.9469,571,238,450,-1,503,322,590,546,381,160,1183,3188
4621,3514949,3.5575,571,238,450,-1,503,322,590,546,381,160,1183,3188
4622,3514987,3.9666,571,238,450,-1,503,322,590,546,381,160,1183,3188
4623,3515441,3.1904,571,-1,-1,-1,-1,-1,590,-1,-1,-1,1184,-1
4624,3516610,3.1993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4625,3517926,3.3344,572,-1,451,-1,504,-1,591,547,-1,-1,1185,3192
4626,3518093,3.5436,572,-1,451,-1,504,-1,591,547,-1,-1,1185,3192
4627,3518352,3.9626,572,-1,451,-1,504,-1,591,547,-1,-1,1185,3192
4628,3518970,3.8327,-1,-1,-1,-1,-1,-1,592,-1,-1,-1,1186,-1
4629,3519447,3.0132,573,239,452,-1,505,323,592,548,382,-1,1187,3196
4630,3519561,3.0376,573,239,452,-1,505,323,592,548,382,-1,1187,3196
4631,3519668,3.1904,573,239,452,-1,505,323,592,548,382,-1,1187,3196
4632,3519795,3.2581,573,239,452,-1,505,323,592,548,382,-1,1187,3196
4633,3520314,3.064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4634,3520495,3.5186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4635,3521091,3.7545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4636,3521775,3.0851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4637,3523108,3.0555,574,240,453,-1,506,324,593,549,383,161,1188,3200
4638,3523208,3.1296,574,240,453,-1,506,324,593,549,383,161,1188,3200
4639,3523237,3.3635,574,240,453,-1,506,324,593,549,383,161,1188,3200
4640,3523558,3.4012,574,-1,454,-1,506,-1,593,549,384,-1,1190,3204
4641,3523638,3.1543,574,-1,454,-1,506,-1,593,549,384,-1,1190,3204
4642,3523885,3.3107,574,-1,454,-1,506,-1,593,549,384,-1,1190,3204
4643,3524313,3.0814,574,-1,455,-1,507,-1,593,550,-1,-1,1192,-1
4644,3524581,3.295,574,241,455,-1,507,325,593,550,385,162,1193,3208
4645,3524683,3.4365,574,241,455,-1,507,325,593,550,385,162,1193,3208
4646,3524716,3.1864,574,241,455,-1,507,325,593,550,385,162,1193,3208
4647,3524784,3.058,574,241,455,-1,507,325,593,550,385,162,1193,3208
4648,3525150,3.0742,574,-1,-1,-1,-1,-1,593,550,-1,-1,1194,-1
4649,3526926,4.0044,-1,-1,-1,-1,-1,-1,594,-1,-1,-1,1195,-1
4650,3527408,4.1599,575,-1,-1,-1,508,-1,594,551,-1,-1,1196,3212
4651,3527722,4.0835,575,-1,-1,-1,508,-1,594,551,-1,-1,1196,3212
4652,3528046,3.1694,575,-1,-1,-1,508,-1,594,551,-1,-1,1196,3212
4653,3528382,3.2055,575,-1,-1,-1,508,-1,594,551,-1,-1,1196,3212
4654,3529675,3.0405,576,242,456,-1,509,326,595,552,386,-1,1197,3216
4655,3529803,4.8894,576,242,456,-1,509,326,595,552,386,-1,1197,3216
4656,3529877,3.059,576,242,456,-1,509,326,595,552,386,-1,1197,3216
4657,3531114,3.0255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4658,3531807,3.0022,577,-1,-1,-1,510,-1,596,553,-1,-1,1198,3220
4659,3531907,3.1959,577,-1,-1,-1,510,-1,596,553,-1,-1,1198,3220
4660,3532245,4.2041,577,-1,-1,-1,510,-1,596,553,-1,-1,1198,3220
4661,3535330,3.4377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4662,3535505,3.4737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4663,3536496,4.0496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4664,3537259,3.3487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3224
4665,3538309,3.1904,578,-1,-1,-1,511,-1,597,554,-1,-1,1199,3224
4666,3538554,3.9172,578,-1,-1,-1,511,-1,597,554,-1,-1,1199,3224
4667,3538859,3.1255,578,-1,-1,-1,511,-1,597,554,-1,-1,1199,3224
4668,3539192,3.1085,578,-1,-1,-1,511,-1,597,554,-1,-1,1199,3224
4669,3539693,3.6345,579,-1,-1,-1,-1,-1,597,-1,-1,-1,1201,-1
4670,3540134,3.2848,579,243,457,-1,512,327,597,555,387,163,1202,3228
4671,3540160,3.2882,579,243,457,-1,512,327,597,555,387,163,1202,3228
4672,3540239,3.3675,579,243,457,-1,512,327,597,555,387,163,1202,3228
4673,3540811,3.1255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4674,3540888,3.5143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4675,3541699,3.0273,-1,-1,-1,-1,-1,-1,598,-1,-1,-1,1203,3232
4676,3541764,3.0883,-1,-1,-1,-1,-1,-1,598,-1,-1,-1,1203,3232
4677,3542223,3.3372,580,244,458,-1,513,328,598,556,388,-1,1204,3236
4678,3542349,4.2573,580,244,458,-1,513,328,598,556,388,-1,1204,3236
4679,3542477,3.9547,580,244,458,-1,513,328,598,556,388,-1,1204,3236
4680,3542711,3.752,580,-1,458,-1,513,-1,598,556,388,-1,1205,3240
4681,3542756,3.2204,580,-1,458,-1,513,-1,598,556,388,-1,1205,3240
4682,3543297,3.3809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4683,3544119,3.0419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4684,3545482,3.1463,581,-1,-1,-1,-1,-1,599,557,-1,-1,1206,3244
4685,3545866,3.0039,581,-1,-1,-1,-1,-1,599,557,-1,-1,1206,3244
4686,3546238,4.2882,581,245,459,-1,514,329,599,557,389,-1,1207,3248
4687,3546367,3.4318,581,245,459,-1,514,329,599,557,389,-1,1207,3248
4688,3546409,3.7055,581,245,459,-1,514,329,599,557,389,-1,1207,3248
4689,3546763,3.6635,581,-1,-1,-1,514,-1,599,557,-1,-1,1208,3252
4690,3547101,3.3778,581,-1,-1,-1,514,-1,599,557,-1,-1,1208,3252
4691,3547176,3.0214,581,-1,-1,-1,514,-1,599,557,-1,-1,1208,3252
4692,3548083,3.1085,582,246,460,-1,515,330,600,558,390,164,1209,3256
4693,3548152,5.1427,582,246,460,-1,515,330,600,558,390,164,1209,3256
4694,3548295,3.0209,582,246,460,-1,515,330,600,558,390,-1,1210,-1
4695,3548486,3.2104,582,-1,460,-1,515,330,600,558,390,-1,1211,3260
4696,3548574,3.2336,582,-1,460,-1,515,330,600,558,390,-1,1211,3260
4697,3548820,3.2013,582,-1,460,-1,515,-1,600,558,390,-1,1212,-1
4698,3549784,3.2132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4699,3550415,3.1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4700,3551854,3.0665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4701,3553244,3.2343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3264
4702,3554030,3.7721,583,-1,-1,-1,-1,-1,601,-1,-1,-1,1213,3264
4703,3554465,3.4763,583,-1,-1,-1,-1,-1,601,-1,-1,-1,1213,3264
4704,3554724,3.1215,583,-1,-1,-1,-1,-1,601,-1,-1,-1,1213,3264
4705,3555180,3.2403,583,-1,-1,-1,-1,-1,601,-1,-1,-1,1213,3264
4706,3555307,3.1096,583,-1,-1,-1,-1,-1,601,-1,-1,-1,1213,3264
4707,3556604,3.3298,584,-1,461,-1,516,-1,602,559,-1,-1,1214,3268
4708,3556816,3.4935,584,-1,461,-1,516,-1,602,559,-1,-1,1214,3268
4709,3557118,3.2749,584,-1,461,-1,516,-1,602,559,-1,-1,1214,3268
4710,3557589,3.644,585,-1,-1,-1,517,-1,602,560,-1,-1,1216,3272
4711,3557918,5.7033,585,-1,-1,-1,517,-1,602,560,-1,-1,1216,3272
4712,3558280,3.9101,585,247,462,-1,518,331,602,560,391,165,1218,3276
4713,3558344,4.6904,585,247,462,-1,518,331,602,560,391,165,1218,3276
4714,3560049,4.5436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4715,3560569,3.1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4716,3562269,5.5157,586,-1,-1,-1,-1,-1,603,-1,-1,-1,1219,-1
4717,3562714,3.4881,586,248,463,82,519,332,603,561,392,166,1220,3280
4718,3562745,3.9706,586,248,463,82,519,332,603,561,392,166,1220,3280
4719,3562801,3.0386,586,248,463,82,519,332,603,561,392,166,1220,3280
4720,3564655,4.295,587,-1,464,-1,520,333,604,562,393,-1,1221,3284
4721,3564675,3.0357,587,-1,464,-1,520,333,604,562,393,-1,1221,3284
4722,3564864,3.6968,587,-1,464,-1,520,333,604,562,393,-1,1221,3284
4723,3566137,3.163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4724,3566492,3.0448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4725,3567634,3.2782,588,-1,465,-1,521,334,605,563,394,-1,1222,3288
4726,3567775,3.1361,588,-1,465,-1,521,334,605,563,394,-1,1222,3288
4727,3567942,3.1141,588,-1,465,-1,521,334,605,563,394,-1,1222,3288
4728,3568679,3.2984,589,-1,466,-1,522,-1,606,564,395,-1,1223,3288
4729,3568902,3.0329,589,-1,466,-1,522,-1,606,564,395,-1,1223,3288
4730,3569054,3.1891,589,-1,466,-1,522,-1,606,564,395,-1,1223,3288
4731,3569263,3.8508,589,-1,466,-1,522,-1,606,564,395,-1,1223,3288
4732,3569352,3.9208,589,-1,466,-1,522,-1,606,564,395,-1,1223,3288
4733,3570403,3.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4734,3571403,3.3125,590,249,467,-1,523,335,607,565,396,-1,1224,3292
4735,3571541,3.585,590,249,467,-1,523,335,607,565,396,-1,1224,3292
4736,3571625,3.068,590,249,467,-1,523,335,607,565,396,-1,1224,3292
4737,3572346,3.2733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4738,3573112,3.2899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3296
4739,3574078,3.0996,591,-1,-1,-1,-1,-1,608,566,-1,-1,1225,3296
4740,3574471,3.7986,591,-1,-1,-1,-1,-1,608,566,-1,-1,1225,3296
4741,3574520,3.4895,591,-1,-1,-1,-1,-1,608,566,-1,-1,1225,3296
4742,3575060,3.6364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4743,3576137,3.8013,592,-1,468,-1,524,-1,609,567,-1,-1,1226,-1
4744,3576435,3.2336,592,-1,468,-1,524,-1,609,567,397,-1,1227,3300
4745,3576489,3.2848,592,-1,468,-1,524,-1,609,567,397,-1,1227,3300
4746,3576691,3.0434,592,-1,468,-1,524,336,609,567,397,-1,1228,3304
4747,3576833,3.0191,592,-1,468,-1,524,336,609,567,397,-1,1228,3304
4748,3577006,3.4248,592,-1,468,-1,524,336,609,567,397,-1,1228,3304
4749,3577215,3.1113,592,-1,468,-1,524,-1,609,567,397,-1,1229,3308
