id,center_pos,start_pos,end_pos,class_id,weight
3797,3098103,3098095,3098112,4,3.9957
3798,3099957,3099949,3099966,-1,3.341
3799,3100006,3099998,3100015,-1,3.3116
3800,3100828,3100820,3100837,-1,3.2924
3801,3102778,3102770,3102787,-1,3.9508
3802,3104929,3104921,3104938,-1,3.15
3803,3105044,3105036,3105053,9,4.1733
3804,3105122,3105114,3105131,9,3.4012
3805,3105164,3105156,3105173,9,3.2277
3806,3105269,3105261,3105278,9,3.9747
3807,3106485,3106477,3106494,-1,3.0182
3808,3107485,3107477,3107494,-1,3.6904
3809,3108002,3107994,3108011,-1,3.6861
3810,3109040,3109032,3109049,2,3.0711
3811,3109148,3109140,3109157,2,4.8297
3812,3109547,3109539,3109556,2,3.1878
3813,3109821,3109813,3109830,2,3.059
3814,3111700,3111692,3111709,8,3.6091
3815,3111906,3111898,3111915,8,3.0526
3816,3112166,3112158,3112175,8,3.4976
3817,3112365,3112357,3112374,8,3.0953
3818,3114056,3114048,3114065,-1,3.301
3819,3114671,3114663,3114680,-1,3.1543
3820,3115346,3115338,3115355,9,3.6162
3821,3115437,3115429,3115446,9,3.3536
3822,3115527,3115519,3115536,9,3.1186
3823,3115590,3115582,3115599,9,3.3507
3824,3115811,3115803,3115820,-1,3.5072
3825,3116132,3116124,3116141,-1,3.6364
3826,3116552,3116544,3116561,-1,3.2807
3827,3118205,3118197,3118214,-1,3.1457
3828,3118497,3118489,3118506,5,3.1433
3829,3118566,3118558,3118575,5,3.2636
3830,3118810,3118802,3118819,5,4.3045
3831,3119100,3119092,3119109,-1,3.382
3832,3119779,3119771,3119788,9,3.6126
3833,3119872,3119864,3119881,9,4.58
3834,3120946,3120938,3120955,-1,3.1107
3835,3121470,3121462,3121479,-1,3.1574
3836,3122219,3122211,3122228,-1,3.4609
3837,3122917,3122909,3122926,-1,3.0635
3838,3123455,3123447,3123464,-1,3.1024
3839,3123579,3123571,3123588,-1,3.8794
3840,3124865,3124857,3124874,0,3.0061
3841,3125509,3125501,3125518,0,4.3726
3842,3125904,3125896,3125913,0,4.4342
3843,3126380,3126372,3126389,-1,3.0448
3844,3127190,3127182,3127199,-1,3.4559
3845,3127272,3127264,3127281,-1,3.0146
3846,3128059,3128051,3128068,-1,3.1945
3847,3128141,3128133,3128150,-1,3.109
3848,3129202,3129194,3129211,-1,3.3526
3849,3130230,3130222,3130239,-1,3.6536
3850,3130453,3130445,3130462,-1,3.383
3851,3131105,3131097,3131114,2,3.0888
3852,3131348,3131340,3131357,2,3.7696
3853,3131835,3131827,3131844,8,3.2518
3854,3132098,3132090,3132107,8,3.1713
3855,3132256,3132248,3132265,8,3.762
3856,3133730,3133722,3133739,-1,4.1681
3857,3133777,3133769,3133786,-1,3.4881
3858,3135248,3135240,3135257,-1,3.1343
3859,3135902,3135894,3135911,8,4.0376
3860,3136020,3136012,3136029,8,3.3516
3861,3136344,3136336,3136353,8,3.1785
3862,3136806,3136798,3136815,-1,3.219
3863,3137845,3137837,3137854,8,3.2255
3864,3138079,3138071,3138088,8,3.3915
3865,3138499,3138491,3138508,2,3.5544
3866,3138864,3138856,3138873,2,3.0348
3867,3139024,3139016,3139033,2,3.0325
3868,3139639,3139631,3139648,-1,3.2097
3869,3140835,3140827,3140844,-1,3.0209
3870,3141768,3141760,3141777,-1,3.9788
3871,3141928,3141920,3141937,9,3.4711
3872,3141983,3141975,3141992,9,4.762
3873,3142161,3142153,3142170,5,3.384
3874,3142362,3142354,3142371,5,3.3556
3875,3142513,3142505,3142522,5,4.3401
3876,3143146,3143138,3143155,8,3.4572
3877,3143191,3143183,3143200,8,3.3458
3878,3143583,3143575,3143592,8,4.3947
3879,3144160,3144152,3144169,2,3.0106
3880,3144565,3144557,3144574,2,3.2612
3881,3144699,3144691,3144708,2,3.1085
3882,3145106,3145098,3145115,-1,3.2104
3883,3145619,3145611,3145628,-1,3.5986
3884,3146945,3146937,3146954,9,3.4449
3885,3147049,3147041,3147058,9,3.0453
3886,3147068,3147060,3147077,9,3.6946
3887,3147253,3147245,3147262,3,3.3134
3888,3147301,3147293,3147310,3,4.4283
3889,3147389,3147381,3147398,3,3.5686
3890,3147410,3147402,3147419,3,3.2857
3891,3150201,3150193,3150210,-1,3.6326
3892,3150283,3150275,3150292,-1,3.0009
3893,3150894,3150886,3150903,-1,3.342
3894,3150922,3150914,3150931,-1,3.1701
3895,3152047,3152039,3152056,-1,3.2549
3896,3154705,3154697,3154714,-1,3.4067
3897,3155662,3155654,3155671,-1,3.6364
3898,3156219,3156211,3156228,-1,3.251
3899,3156350,3156342,3156359,3,3.8327
3900,3156370,3156362,3156379,3,3.1096
3901,3156415,3156407,3156424,3,3.2034
3902,3156491,3156483,3156500,-1,3.0191
3903,3157661,3157653,3157670,4,3.4473
3904,3157840,3157832,3157849,4,3.8356
3905,3158254,3158246,3158263,4,3.7282
3906,3159100,3159092,3159109,4,3.1403
3907,3159606,3159598,3159615,4,3.1643
3908,3159763,3159755,3159772,4,4.6925
3909,3161438,3161430,3161447,-1,3.2933
3910,3161710,3161702,3161719,-1,3.4045
3911,3163658,3163650,3163667,8,3.1221
3912,3164103,3164095,3164112,8,4.2154
3913,3164133,3164125,3164142,8,3.4841
3914,3164835,3164827,3164844,-1,3.2097
3915,3165451,3165443,3165460,-1,3.0381
3916,3166069,3166061,3166078,-1,3.6345
3917,3166121,3166113,3166130,2,3.9957
3918,3167135,3167127,3167144,2,3.1085
3919,3167269,3167261,3167278,2,3.2612
3920,3167689,3167681,3167698,2,3.3372
3921,3168266,3168258,3168275,9,3.3143
3922,3168412,3168404,3168421,9,3.1624
3923,3168439,3168431,3168448,9,3.0899
3924,3170814,3170806,3170823,7,4.4413
3925,3170864,3170856,3170873,7,3.1409
3926,3171367,3171359,3171376,7,3.5045
3927,3171845,3171837,3171854,7,3.1101
3928,3172306,3172298,3172315,7,3.4789
3929,3172695,3172687,3172704,7,3.6289
3930,3173281,3173273,3173290,-1,4.1494
3931,3174973,3174965,3174982,-1,3.4647
3932,3175013,3175005,3175022,-1,3.0287
3933,3176090,3176082,3176099,1,3.8013
3934,3176287,3176279,3176296,1,3.2083
3935,3176365,3176357,3176374,1,3.1273
3936,3176847,3176839,3176856,5,4.6421
3937,3176907,3176899,3176916,5,3.2668
3938,3177203,3177195,3177212,5,3.3893
3939,3177293,3177285,3177302,5,3.2757
3940,3177865,3177857,3177874,-1,3.0904
3941,3178532,3178524,3178541,-1,3.3788
3942,3178689,3178681,3178698,-1,3.3206
3943,3180169,3180161,3180178,8,3.8327
3944,3180935,3180927,3180944,8,3.2907
3945,3181176,3181168,3181185,8,3.7122
3946,3181399,3181391,3181408,8,3.8729
3947,3181886,3181878,3181895,2,3.1273
3948,3182174,3182166,3182183,2,3.2118
3949,3183267,3183259,3183276,-1,3.0079
3950,3183531,3183523,3183540,9,3.3344
3951,3183584,3183576,3183593,9,3.3655
3952,3183713,3183705,3183722,9,3.7747
3953,3183966,3183958,3183975,8,3.7721
3954,3184155,3184147,3184164,8,3.3605
3955,3184368,3184360,3184377,8,3.8356
3956,3185648,3185640,3185657,9,3.7905
3957,3185733,3185725,3185742,9,3.7235
3958,3185781,3185773,3185790,9,3.2684
3959,3185883,3185875,3185892,9,3.3969
3960,3186460,3186452,3186469,5,3.9747
3961,3186777,3186769,3186786,5,3.556
3962,3186825,3186817,3186834,5,4.1046
3963,3187903,3187895,3187912,-1,3.8827
3964,3188642,3188634,3188651,-1,3.1481
3965,3189018,3189010,3189027,1,3.4486
3966,3189194,3189186,3189203,1,3.1543
3967,3189303,3189295,3189312,1,3.7258
3968,3190365,3190357,3190374,-1,3.9626
3969,3190693,3190685,3190702,1,3.1209
3970,3190843,3190835,3190852,1,3.0872
3971,3190945,3190937,3190954,1,3.0737
3972,3192848,3192840,3192857,8,4.2
3973,3193174,3193166,3193183,8,3.2336
3974,3193279,3193271,3193288,8,3.7011
3975,3194557,3194549,3194566,-1,3.0453
3976,3194597,3194589,3194606,-1,3.1107
3977,3195452,3195444,3195461,-1,4.6615
3978,3196587,3196579,3196596,8,3.2782
3979,3196636,3196628,3196645,8,3.5143
3980,3197061,3197053,3197070,8,3.289
3981,3197590,3197582,3197599,-1,3.1051
3982,3197965,3197957,3197974,-1,4.2182
3983,3198660,3198652,3198669,5,3.1349
3984,3199491,3199483,3199500,5,3.1925
3985,3199738,3199730,3199747,5,3.2733
3986,3199835,3199827,3199844,5,3.2
3987,3200207,3200199,3200216,1,3.1561
3988,3200345,3200337,3200354,1,3.8601
3989,3201385,3201377,3201394,-1,3.1675
3990,3202443,3202435,3202452,-1,3.1007
3991,3203753,3203745,3203762,-1,3.0506
3992,3204392,3204384,3204401,-1,3.3645
3993,3205267,3205259,3205276,-1,3.3809
3994,3205440,3205432,3205449,-1,3.2403
3995,3205962,3205954,3205971,5,3.2692
3996,3206084,3206076,3206093,5,3.3372
3997,3206259,3206251,3206268,5,3.0757
3998,3207418,3207410,3207427,-1,4.2716
3999,3207556,3207548,3207565,9,3.7055
4000,3207634,3207626,3207643,9,3.1838
4001,3207728,3207720,3207737,9,3.2343
4002,3209024,3209016,3209033,2,3.7235
4003,3209159,3209151,3209168,2,3.8861
4004,3209567,3209559,3209576,2,3.3862
4005,3209977,3209969,3209986,1,3.1463
4006,3210009,3210001,3210018,1,3.0306
4007,3210259,3210251,3210268,1,3.1343
4008,3210334,3210326,3210343,1,4.2277
4009,3210959,3210951,3210968,7,3.1107
4010,3211405,3211397,3211414,7,3.0173
4011,3211653,3211645,3211662,7,3.0458
4012,3212154,3212146,3212163,-1,3.4377
4013,3212723,3212715,3212732,5,4.0061
4014,3212831,3212823,3212840,5,3.0862
4015,3213014,3213006,3213023,5,3.3809
4016,3214516,3214508,3214525,2,3.1379
4017,3214536,3214528,3214545,2,3.0731
4018,3214902,3214894,3214911,2,3.6819
4019,3215292,3215284,3215301,2,3.7878
4020,3216061,3216053,3216070,9,3.8827
4021,3216085,3216077,3216094,9,3.0953
4022,3216254,3216246,3216263,9,3.8962
4023,3216466,3216458,3216475,-1,3.2757
4024,3218110,3218102,3218119,-1,3.0057
4025,3219846,3219838,3219855,-1,3.6421
4026,3221279,3221271,3221288,9,3.4089
4027,3221424,3221416,3221433,9,3.4078
4028,3221442,3221434,3221451,9,3.0273
4029,3223538,3223530,3223547,-1,3.4318
4030,3223853,3223845,3223862,-1,3.5214
4031,3224023,3224015,3224032,1,3.5935
4032,3224128,3224120,3224137,1,4.1733
4033,3224236,3224228,3224245,1,3.8097
4034,3225024,3225016,3225033,-1,3.9666
4035,3225213,3225205,3225222,-1,3.1549
4036,3225913,3225905,3225922,1,3.0362
4037,3225937,3225929,3225946,1,3.4698
4038,3226167,3226159,3226176,1,3.3625
4039,3226536,3226528,3226545,1,3.0106
4040,3226653,3226645,3226662,1,4.1911
4041,3227585,3227577,3227594,9,3.1314
4042,3227634,3227626,3227643,9,4.2226
4043,3227740,3227732,3227749,9,3.0991
4044,3227834,3227826,3227843,9,3.5452
4045,3228859,3228851,3228868,7,3.9788
4046,3229210,3229202,3229219,7,3.4634
4047,3229582,3229574,3229591,7,3.4237
4048,3230079,3230071,3230088,-1,3.7595
4049,3230728,3230720,3230737,-1,3.172
4050,3230992,3230984,3231001,-1,3.0141
4051,3231217,3231209,3231226,1,3.2899
4052,3231310,3231302,3231319,1,3.1561
4053,3231487,3231479,3231496,1,3.0283
4054,3231857,3231849,3231866,-1,3.295
4055,3232346,3232338,3232355,1,3.0292
4056,3232473,3232465,3232482,1,3.9626
4057,3232624,3232616,3232633,1,3.3224
4058,3233220,3233212,3233229,-1,3.2083
4059,3233266,3233258,3233275,-1,3.0521
4060,3234182,3234174,3234191,-1,3.4067
4061,3236084,3236076,3236093,-1,3.7258
4062,3237349,3237341,3237358,-1,3.4318
4063,3237471,3237463,3237480,-1,3.2518
4064,3238082,3238074,3238091,8,3.0501
4065,3238318,3238310,3238327,8,3.1624
4066,3238630,3238622,3238639,5,3.2749
4067,3238759,3238751,3238768,5,3.0311
4068,3238933,3238925,3238942,5,3.4365
4069,3240176,3240168,3240185,-1,4.2807
4070,3241259,3241251,3241268,-1,3.1085
4071,3244020,3244012,3244029,-1,3.4535
4072,3244202,3244194,3244211,-1,3.9393
4073,3244775,3244767,3244784,-1,3.3439
4074,3246276,3246268,3246285,5,3.7747
4075,3246324,3246316,3246333,5,3.3335
4076,3246780,3246772,3246789,5,3.433
4077,3246834,3246826,3246843,5,3.4342
4078,3247401,3247393,3247410,8,3.4815
4079,3247536,3247528,3247545,8,3.8041
4080,3248001,3247993,3248010,8,3.3686
4081,3248072,3248064,3248081,8,3.2708
4082,3248848,3248840,3248857,8,3.158
4083,3250785,3250777,3250794,8,3.0615
4084,3250846,3250838,3250855,8,3.699
4085,3251251,3251243,3251260,8,3.0424
4086,3251700,3251692,3251709,-1,3.2636
4087,3253513,3253505,3253522,-1,3.1959
4088,3253699,3253691,3253708,-1,3.2373
4089,3254599,3254591,3254608,4,3.4078
4090,3255421,3255413,3255430,4,3.2027
4091,3255530,3255522,3255539,4,3.684
4092,3256030,3256022,3256039,4,3.0691
4093,3256951,3256943,3256960,7,3.7696
4094,3257108,3257100,3257117,7,3.3872
4095,3257518,3257510,3257527,7,3.0511
4096,3257960,3257952,3257969,7,3.7167
4097,3258294,3258286,3258303,7,3.0297
4098,3258747,3258739,3258756,7,3.1537
4099,3259181,3259173,3259190,7,3.5258
4100,3259565,3259557,3259574,7,3.1198
4101,3260531,3260523,3260540,7,3.1778
4102,3260965,3260957,3260974,-1,3.1549
4103,3261840,3261832,3261849,-1,3.0448
4104,3262424,3262416,3262433,-1,3.0022
4105,3262980,3262972,3262989,4,4.5214
4106,3263288,3263280,3263297,4,3.0511
4107,3263726,3263718,3263735,4,3.1367
4108,3263835,3263827,3263844,4,3.4214
4109,3264269,3264261,3264278,4,3.118
4110,3264924,3264916,3264933,5,3.0655
4111,3265167,3265159,3265176,5,3.4486
4112,3265264,3265256,3265273,5,3.289
4113,3265548,3265540,3265557,-1,3.3316
4114,3267254,3267246,3267263,-1,3.2907
4115,3269371,3269363,3269380,-1,4.9469
4116,3269779,3269771,3269788,-1,3.2725
4117,3270113,3270105,3270122,5,3.0419
4118,3270132,3270124,3270141,5,3.0851
4119,3270411,3270403,3270420,5,3.3556
4120,3271144,3271136,3271153,5,3.2464
4121,3271229,3271221,3271238,-1,3.0052
4122,3271952,3271944,3271961,2,4.118
4123,3272675,3272667,3272684,2,4.0052
4124,3272894,3272886,3272903,2,3.065
4125,3273161,3273153,3273170,2,3.064
4126,3273468,3273460,3273477,5,3.3125
4127,3273522,3273514,3273531,5,3.065
4128,3273745,3273737,3273754,5,3.7375
4129,3273961,3273953,3273970,5,3.0182
4130,3274201,3274193,3274210,5,3.015
4131,3276051,3276043,3276060,1,3.3063
4132,3276306,3276298,3276315,1,3.4179
4133,3276334,3276326,3276343,1,3.2725
4134,3277108,3277100,3277117,9,3.6478
4135,3277126,3277118,3277135,9,3.153
4136,3277307,3277299,3277316,9,3.8539
4137,3277713,3277705,3277722,-1,3.3242
4138,3278666,3278658,3278675,-1,3.2418
4139,3280626,3280618,3280635,2,3.4828
4140,3281523,3281515,3281532,2,4.0958
4141,3281798,3281790,3281807,2,4.5498
4142,3282176,3282168,3282185,8,3.475
4143,3282375,3282367,3282384,8,3.4271
4144,3283475,3283467,3283484,1,3.5346
4145,3283550,3283542,3283559,1,3.1904
4146,3283732,3283724,3283741,1,3.0255
4147,3284369,3284361,3284378,-1,3.52
4148,3284940,3284932,3284949,-1,3.7167
4149,3285924,3285916,3285933,-1,3.2676
4150,3287298,3287290,3287307,0,3.1864
4151,3287619,3287611,3287628,0,3.8327
4152,3288119,3288111,3288128,0,3.5272
4153,3288925,3288917,3288934,2,3.5421
4154,3289317,3289309,3289326,2,3.0752
4155,3289470,3289462,3289479,2,3.1752
4156,3290017,3290009,3290026,-1,3.2612
4157,3290425,3290417,3290434,-1,3.9355
4158,3290970,3290962,3290979,-1,3.1085
4159,3291292,3291284,3291301,-1,3.9469
4160,3291568,3291560,3291577,-1,3.3125
4161,3291760,3291752,3291769,3,4.0283
4162,3291781,3291773,3291790,3,5.0511
4163,3291935,3291927,3291944,9,3.5171
4164,3292021,3292013,3292030,9,3.8928
4165,3292280,3292272,3292289,8,4.0241
4166,3292551,3292543,3292560,8,3.163
4167,3292719,3292711,3292728,8,3.2218
4168,3293699,3293691,3293708,-1,3.644
4169,3294099,3294091,3294108,-1,3.1158
4170,3295422,3295414,3295431,8,3.3072
4171,3295594,3295586,3295603,8,3.7878
4172,3295854,3295846,3295863,8,4.3915
4173,3296012,3296004,3296021,8,3.0757
4174,3296870,3296862,3296879,8,3.1209
4175,3297575,3297567,3297584,-1,3.5482
4176,3297747,3297739,3297756,-1,4.1694
4177,3298744,3298736,3298753,-1,3.3179
4178,3299151,3299143,3299160,9,3.3665
4179,3299287,3299279,3299296,9,3.4145
4180,3299313,3299305,3299322,9,3.1791
4181,3300164,3300156,3300173,-1,5.4401
4182,3300503,3300495,3300512,8,3.1555
4183,3300710,3300702,3300719,8,3.5498
4184,3300966,3300958,3300975,8,3.1057
4185,3302050,3302042,3302059,7,3.0511
4186,3302811,3302803,3302820,7,5.762
4187,3303254,3303246,3303263,7,3.0947
4188,3303548,3303540,3303557,7,3.1107
4189,3304432,3304424,3304441,9,3.1463
4190,3304467,3304459,3304476,9,3.3179
4191,3304596,3304588,3304605,9,3.6635
4192,3304731,3304723,3304740,9,4.4365
4193,3305862,3305854,3305871,3,3.4214
4194,3305900,3305892,3305909,3,3.1113
4195,3306360,3306352,3306369,1,3.5391
4196,3306492,3306484,3306501,1,3.1107
4197,3306637,3306629,3306646,1,3.083
4198,3306985,3306977,3306994,1,3.2048
4199,3307167,3307159,3307176,1,3.3575
4200,3307246,3307238,3307255,1,3.4413
4201,3307472,3307464,3307481,5,3.1662
4202,3307651,3307643,3307660,5,3.308
4203,3307789,3307781,3307798,5,3.7258
4204,3308031,3308023,3308040,-1,3.4498
4205,3308805,3308797,3308814,-1,4.0044
4206,3309984,3309976,3309993,-1,3.4584
4207,3310487,3310479,3310496,2,4.1878
4208,3310863,3310855,3310872,2,3.5045
4209,3311024,3311016,3311033,2,3.0691
4210,3311930,3311922,3311939,2,3.2765
4211,3313188,3313180,3313197,-1,3.3809
4212,3313708,3313700,3313717,-1,3.3458
4213,3313869,3313861,3313878,-1,4.3883
4214,3314426,3314418,3314435,-1,3.2418
4215,3315240,3315232,3315249,1,3.1397
4216,3315411,3315403,3315420,1,3.752
4217,3315446,3315438,3315455,1,3.4401
4218,3316480,3316472,3316489,-1,3.0106
4219,3317574,3317566,3317583,-1,3.1518
4220,3318090,3318082,3318099,-1,3.6421
4221,3319716,3319708,3319725,-1,3.2857
4222,3319826,3319818,3319835,-1,3.1681
4223,3320340,3320332,3320349,-1,3.4881
4224,3321647,3321639,3321656,-1,3.0353
4225,3322239,3322231,3322248,3,3.3072
4226,3322266,3322258,3322275,3,4.4949
4227,3322329,3322321,3322338,3,3.0004
4228,3323194,3323186,3323203,8,4.1062
4229,3323983,3323975,3323992,8,3.5031
4230,3324143,3324135,3324152,8,3.1096
4231,3324409,3324401,3324418,8,3.3851
4232,3324899,3324891,3324908,2,3.4935
4233,3325191,3325183,3325200,2,3.0605
4234,3325475,3325467,3325484,2,3.1701
4235,3327130,3327122,3327139,-1,3.0835
4236,3327819,3327811,3327828,-1,3.0773
4237,3328566,3328558,3328575,0,3.7167
4238,3329175,3329167,3329184,0,3.3872
4239,3329504,3329496,3329513,0,3.0173
4240,3329961,3329953,3329970,0,3.4737
4241,3330642,3330634,3330651,5,3.9172
4242,3330829,3330821,3330838,5,3.059
4243,3331004,3330996,3331013,5,3.1791
4244,3331968,3331960,3331977,5,3.2725
4245,3332075,3332067,3332084,5,3.3645
4246,3332347,3332339,3332356,5,3.5229
4247,3332761,3332753,3332770,1,4.1433
4248,3332920,3332912,3332929,1,3.1549
4249,3332969,3332961,3332978,1,3.3862
4250,3334201,3334193,3334210,-1,3.9788
4251,3334555,3334547,3334564,3,3.3382
4252,3334610,3334602,3334619,3,3.567
4253,3334633,3334625,3334642,3,3.2182
4254,3335108,3335100,3335117,-1,3.0022
4255,3335951,3335943,3335960,-1,3.1403
4256,3337461,3337453,3337470,2,3.0106
4257,3337829,3337821,3337838,2,3.3161
4258,3337995,3337987,3338004,2,3.5157
4259,3339085,3339077,3339094,-1,3.0311
4260,3339600,3339592,3339609,-1,3.8268
4261,3340628,3340620,3340637,5,3.214
4262,3340669,3340661,3340678,5,4.251
4263,3340933,3340925,3340942,5,3.6038
4264,3341194,3341186,3341203,5,3.2874
4265,3341641,3341633,3341650,8,3.7932
4266,3341842,3341834,3341851,8,4.7212
4267,3342486,3342478,3342495,1,3.8239
4268,3342520,3342512,3342529,1,3.426
4269,3342752,3342744,3342761,1,3.3536
4270,3343155,3343147,3343164,1,3.4572
4271,3343272,3343264,3343281,1,3.6861
4272,3343811,3343803,3343820,-1,3.1938
4273,3345088,3345080,3345097,-1,3.3565
4274,3345596,3345588,3345605,-1,4.1238
4275,3346655,3346647,3346664,-1,3.5214
4276,3347052,3347044,3347061,-1,3.2782
4277,3347577,3347569,3347586,-1,3.0114
4278,3348489,3348481,3348498,-1,3.1427
4279,3349383,3349375,3349392,-1,3.0883
4280,3349657,3349649,3349666,-1,3.8447
4281,3350259,3350251,3350268,-1,3.8327
4282,3350877,3350869,3350886,-1,3.4377
4283,3350987,3350979,3350996,8,3.383
4284,3351908,3351900,3351917,8,3.9031
4285,3352044,3352036,3352053,8,3.0191
4286,3352359,3352351,3352368,8,3.248
4287,3352862,3352854,3352871,8,3.0857
4288,3353054,3353046,3353063,8,3.3206
4289,3354441,3354433,3354450,1,3.1733
4290,3354573,3354565,3354582,1,3.2336
4291,3354905,3354897,3354914,1,3.3363
4292,3355029,3355021,3355038,1,4.9666
4293,3355152,3355144,3355161,1,3.0942
4294,3355592,3355584,3355601,4,3.9393
4295,3355891,3355883,3355900,4,3.202
4296,3356262,3356254,3356271,4,3.1273
4297,3357063,3357055,3357072,4,3.6038
4298,3357321,3357313,3357330,3,3.2299
4299,3357354,3357346,3357363,3,3.3363
4300,3357412,3357404,3357421,3,3.1568
4301,3358268,3358260,3358277,-1,3.4389
4302,3358681,3358673,3358690,-1,3.4012
4303,3359615,3359607,3359624,-1,3.341
4304,3361400,3361392,3361409,-1,3.2782
4305,3363586,3363578,3363595,5,3.0458
4306,3363806,3363798,3363815,5,3.9031
4307,3363952,3363944,3363961,5,4.0899
4308,3364744,3364736,3364753,5,3.0074
4309,3364810,3364802,3364819,2,3.2248
4310,3365566,3365558,3365575,2,3.2549
4311,3365623,3365615,3365632,2,3.0605
4312,3366056,3366048,3366065,2,3.0788
4313,3367191,3367183,3367200,-1,3.1574
4314,3367803,3367795,3367812,8,3.0227
4315,3368038,3368030,3368047,8,3.1273
4316,3368354,3368346,3368363,9,3.2321
4317,3368481,3368473,3368490,9,3.7986
4318,3368501,3368493,3368510,9,3.1637
4319,3369026,3369018,3369035,4,3.3686
4320,3369256,3369248,3369265,4,3.1391
4321,3369622,3369614,3369631,4,3.0424
4322,3370015,3370007,3370024,4,3.7471
4323,3370464,3370456,3370473,2,3.4855
4324,3370711,3370703,3370720,2,3.0052
4325,3371345,3371337,3371354,-1,3.1475
4326,3373395,3373387,3373404,-1,3.3925
4327,3373987,3373979,3373996,-1,3.1046
4328,3374366,3374358,3374375,-1,3.0
4329,3374978,3374970,3374987,-1,3.3401
4330,3375721,3375713,3375730,9,3.1255
4331,3375808,3375800,3375817,9,3.0448
4332,3375877,3375869,3375886,9,3.1599
4333,3375906,3375898,3375915,9,3.0685
4334,3376030,3376022,3376039,9,3.2111
4335,3376117,3376109,3376126,9,3.0061
4336,3376910,3376902,3376919,-1,3.109
4337,3377186,3377178,3377195,5,3.0899
4338,3377347,3377339,3377356,5,3.3872
4339,3377497,3377489,3377506,5,3.0814
4340,3378329,3378321,3378338,5,3.3439
4341,3380548,3380540,3380557,-1,3.5575
4342,3381333,3381325,3381342,-1,4.5622
4343,3381728,3381720,3381737,8,3.9586
4344,3381920,3381912,3381929,8,3.2233
4345,3382158,3382150,3382167,8,4.1255
4346,3383465,3383457,3383474,5,3.5751
4347,3383627,3383619,3383636,5,3.4789
4348,3383887,3383879,3383896,5,4.1079
4349,3384014,3384006,3384023,5,3.3344
4350,3384444,3384436,3384453,-1,3.4789
4351,3385442,3385434,3385451,-1,3.163
4352,3385470,3385462,3385479,-1,3.1765
4353,3386036,3386028,3386045,0,3.3307
4354,3386426,3386418,3386435,0,3.3747
4355,3386831,3386823,3386840,0,3.1593
4356,3387332,3387324,3387341,0,3.5452
4357,3387815,3387807,3387824,0,3.098
4358,3388132,3388124,3388141,0,3.0191
4359,3388882,3388874,3388891,0,3.1959
4360,3389891,3389883,3389900,0,3.3726
4361,3390102,3390094,3390111,-1,3.0297
4362,3390632,3390624,3390641,-1,3.224
4363,3390814,3390806,3390823,-1,4.0899
4364,3394280,3394272,3394289,-1,3.341
4365,3394709,3394701,3394718,5,4.1373
4366,3394885,3394877,3394894,5,3.4413
4367,3395236,3395228,3395245,1,4.0
4368,3395318,3395310,3395327,1,3.5406
4369,3395491,3395483,3395500,1,3.5935
4370,3396731,3396723,3396740,-1,3.0146
4371,3397226,3397218,3397235,9,3.0846
4372,3397321,3397313,3397330,9,3.1249
4373,3397384,3397376,3397393,9,3.0851
4374,3398889,3398881,3398898,-1,3.055
4375,3400369,3400361,3400378,2,3.3125
4376,3400590,3400582,3400599,2,3.3979
4377,3401012,3401004,3401021,2,3.1403
4378,3401245,3401237,3401254,2,3.4078
4379,3401714,3401706,3401723,-1,3.6778
4380,3402046,3402038,3402055,8,3.5575
4381,3402089,3402081,3402098,8,3.219
4382,3402393,3402385,3402402,8,3.7696
4383,3402653,3402645,3402662,8,3.8928
4384,3403120,3403112,3403129,-1,3.7375
4385,3403667,3403659,3403676,-1,3.0872
4386,3404384,3404376,3404393,1,3.1649
4387,3404511,3404503,3404520,1,3.2916
4388,3405013,3405005,3405022,1,3.1805
4389,3405111,3405103,3405120,1,3.6402
4390,3405221,3405213,3405230,1,3.7545
4391,3405452,3405444,3405461,3,3.8697
4392,3405482,3405474,3405491,3,3.1261
4393,3405794,3405786,3405803,-1,3.0022
4394,3406020,3406012,3406029,9,3.1694
4395,3406155,3406147,3406164,9,4.3809
4396,3406199,3406191,3406208,9,3.0273
4397,3406634,3406626,3406643,1,3.6126
4398,3406805,3406797,3406814,1,3.4078
4399,3406837,3406829,3406846,1,3.3716
4400,3407264,3407256,3407273,-1,3.0535
4401,3408030,3408022,3408039,3,3.0472
4402,3408056,3408048,3408065,3,3.1451
4403,3408128,3408120,3408137,3,3.5638
4404,3408287,3408279,3408296,1,3.0334
4405,3408364,3408356,3408373,1,3.3595
4406,3408528,3408520,3408537,1,4.3883
4407,3409354,3409346,3409363,7,3.0325
4408,3410294,3410286,3410303,7,3.2233
4409,3410591,3410583,3410600,7,4.0958
4410,3411063,3411055,3411072,7,3.0783
4411,3412141,3412133,3412150,7,3.1844
4412,3412181,3412173,3412190,-1,3.1891
4413,3412750,3412742,3412759,-1,4.5513
4414,3414331,3414323,3414340,-1,3.0214
4415,3414943,3414935,3414952,-1,3.9245
4416,3415628,3415620,3415637,1,3.4045
4417,3415738,3415730,3415747,1,3.0395
4418,3415852,3415844,3415861,1,3.1778
4419,3416139,3416131,3416148,5,3.1618
4420,3416315,3416307,3416324,5,3.4283
4421,3417241,3417233,3417250,4,3.1085
4422,3417635,3417627,3417644,4,3.2733
4423,3417864,3417856,3417873,4,3.0857
4424,3419741,3419733,3419750,0,3.6003
4425,3420155,3420147,3420164,0,3.02
