id,center_pos,weight,draw_input0,draw_input1,draw_input2,draw_input3,draw_input4,draw_input5,draw_input6,draw_input7,draw_input8,draw_input9,arr_final,arr_final_draw
1901,1331910,4.7595,-1,-1,267,-1,-1,-1,-1,-1,-1,-1,471,1812
1902,1332408,3.0794,-1,-1,267,-1,-1,-1,-1,-1,-1,-1,471,1812
1903,1332789,3.0899,-1,-1,267,-1,-1,-1,-1,-1,-1,-1,471,1812
1904,1333347,3.0969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1905,1334021,3.0074,-1,229,268,168,-1,-1,256,198,-1,-1,472,1816
1906,1334282,3.0575,-1,229,268,168,-1,-1,256,198,-1,-1,472,1816
1907,1334300,3.0804,-1,229,268,168,-1,-1,256,198,-1,-1,472,1816
1908,1334738,3.1163,-1,-1,268,-1,-1,-1,256,-1,-1,-1,473,1820
1909,1334803,3.295,-1,-1,268,-1,-1,-1,256,-1,-1,-1,473,1820
1910,1335568,3.4342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1911,1336381,3.5867,69,230,269,169,-1,145,257,199,46,101,474,1824
1912,1336461,3.0022,69,230,269,169,-1,145,257,199,46,101,474,1824
1913,1336501,3.8665,69,230,269,169,-1,145,257,199,46,101,474,1824
1914,1337633,3.059,-1,231,270,170,-1,146,258,200,-1,-1,475,1828
1915,1337818,3.6421,70,231,270,170,-1,146,258,200,-1,102,476,1832
1916,1337946,3.5498,70,231,270,170,-1,146,258,200,-1,102,476,1832
1917,1337975,3.4067,70,231,270,170,-1,146,258,200,-1,102,476,1832
1918,1338716,3.3979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1919,1341340,3.4711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1920,1342249,3.1838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1921,1343083,3.1898,-1,232,271,-1,-1,-1,259,201,-1,-1,477,1836
1922,1343108,3.0315,-1,232,271,-1,-1,-1,259,201,-1,-1,477,1836
1923,1343421,3.0953,-1,232,271,-1,-1,-1,259,201,-1,-1,477,1836
1924,1343883,3.3478,-1,233,271,171,-1,147,260,202,-1,103,479,1840
1925,1344033,4.9788,-1,233,271,171,-1,147,260,202,-1,103,479,1840
1926,1344389,3.3152,-1,233,271,-1,-1,-1,260,-1,-1,-1,480,1844
1927,1344601,3.2692,-1,233,271,-1,-1,-1,260,-1,-1,-1,480,1844
1928,1345738,3.1524,-1,234,272,-1,-1,-1,261,-1,-1,-1,481,1848
1929,1345846,3.1965,-1,234,272,-1,-1,-1,261,-1,-1,-1,481,1848
1930,1346218,3.2495,-1,234,272,-1,-1,-1,261,-1,-1,-1,481,1848
1931,1346946,3.1512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1932,1347604,3.3516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1933,1349436,3.4989,71,235,273,172,-1,148,262,203,-1,104,482,1852
1934,1349540,3.118,71,235,273,172,-1,148,262,203,-1,104,482,1852
1935,1349571,3.1221,71,235,273,172,-1,148,262,203,-1,104,482,1852
1936,1349928,3.6576,-1,235,273,-1,-1,-1,262,-1,-1,-1,483,1856
1937,1350258,3.5376,-1,235,273,173,-1,-1,262,204,-1,-1,484,1860
1938,1350462,3.2976,-1,235,273,173,-1,-1,262,204,-1,-1,484,1860
1939,1350696,3.1605,-1,235,273,173,-1,-1,262,204,-1,-1,484,1860
1940,1351575,3.1798,-1,236,274,174,-1,-1,263,205,-1,-1,485,1864
1941,1351683,3.342,-1,236,274,174,-1,-1,263,205,-1,-1,485,1864
1942,1351954,3.5751,-1,236,274,174,-1,-1,263,205,-1,-1,485,1864
1943,1353212,3.2604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1944,1354724,3.1785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1945,1355255,3.6421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1946,1355703,3.007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1947,1356555,3.5901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1948,1357242,3.1221,-1,237,275,175,-1,149,264,206,-1,-1,486,1868
1949,1357385,3.1255,-1,237,275,175,-1,149,264,206,-1,-1,486,1868
1950,1357564,3.0804,-1,237,275,175,-1,149,264,206,-1,-1,486,1868
1951,1357924,3.2604,-1,237,275,-1,-1,-1,264,-1,-1,-1,487,1872
1952,1358708,4.0164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1953,1360417,3.8013,-1,238,276,-1,-1,-1,265,-1,-1,-1,488,1876
1954,1360602,3.5003,-1,238,276,-1,-1,-1,265,-1,-1,-1,488,1876
1955,1360983,3.2749,-1,238,276,-1,-1,-1,265,-1,-1,-1,488,1876
1956,1361682,3.719,-1,-1,277,-1,-1,-1,-1,-1,-1,-1,489,1880
1957,1361898,3.1952,-1,-1,277,-1,-1,-1,-1,-1,-1,-1,489,1880
1958,1362403,3.015,-1,-1,277,-1,-1,-1,-1,-1,-1,-1,489,1880
1959,1363336,3.7212,-1,239,278,176,-1,150,266,207,-1,-1,490,1884
1960,1363397,3.4584,-1,239,278,176,-1,150,266,207,-1,-1,490,1884
1961,1363614,3.0825,-1,239,278,176,-1,150,266,207,-1,-1,490,1884
1962,1363735,3.1979,-1,239,278,176,-1,150,266,207,-1,-1,490,1884
1963,1364025,3.2534,-1,239,278,177,-1,-1,266,207,-1,-1,492,1888
1964,1364068,3.4413,-1,239,278,177,-1,-1,266,207,-1,-1,492,1888
1965,1364289,3.2104,-1,239,278,177,-1,-1,266,207,-1,-1,492,1888
1966,1364560,3.5901,-1,239,278,177,-1,-1,266,207,-1,-1,492,1888
1967,1364697,3.1085,-1,239,278,177,-1,-1,266,207,-1,-1,492,1888
1968,1365133,3.2612,-1,-1,278,-1,-1,-1,266,-1,-1,-1,493,1892
1969,1365250,3.1343,-1,-1,278,-1,-1,-1,266,-1,-1,-1,493,1892
1970,1366451,3.3116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1971,1366638,3.2526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1972,1367309,3.0353,-1,240,279,178,-1,-1,267,208,-1,-1,494,1896
1973,1367431,3.1599,-1,240,279,178,-1,-1,267,208,-1,-1,494,1896
1974,1367678,3.2823,-1,240,279,178,-1,-1,267,208,-1,-1,494,1896
1975,1369072,3.762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1976,1369273,3.4535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1977,1369982,3.1561,-1,-1,280,-1,-1,-1,-1,-1,-1,-1,495,1900
1978,1370000,3.1135,-1,-1,280,-1,-1,-1,-1,-1,-1,-1,495,1900
1979,1370461,3.1439,-1,-1,280,-1,-1,-1,-1,-1,-1,-1,495,1900
1980,1370572,3.7305,-1,-1,280,-1,-1,-1,-1,-1,-1,-1,495,1900
1981,1372187,3.1518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1982,1373880,3.2573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1983,1374492,5.8153,-1,241,281,179,-1,151,268,209,-1,-1,496,1904
1984,1374673,3.4145,-1,241,281,179,-1,151,268,209,-1,-1,496,1904
1985,1376578,3.5969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1986,1376792,3.5834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1987,1377427,4.2197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1988,1378298,3.1175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1989,1378377,3.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1990,1380136,3.1469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1991,1381201,4.3045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1992,1381263,3.2083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1993,1383496,3.4634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1994,1386177,3.4089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1995,1386415,3.1062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1996,1386983,4.2403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1997,1388469,3.7773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1998,1389234,3.1018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1999,1389854,3.0182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000,1389997,3.2676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2001,1390614,3.7932,-1,-1,282,-1,-1,-1,-1,-1,-1,-1,497,1908
2002,1391118,3.0645,-1,242,282,180,-1,152,269,210,-1,105,498,1912
2003,1391163,4.644,-1,242,282,180,-1,152,269,210,-1,105,498,1912
2004,1391329,3.4449,-1,242,282,180,-1,152,269,210,-1,105,498,1912
2005,1391635,3.2013,-1,242,282,-1,-1,-1,269,210,-1,-1,499,1916
2006,1392382,3.4622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,1392909,3.3478,72,243,283,181,19,153,270,211,47,106,500,1920
2008,1392952,3.2118,72,243,283,181,19,153,270,211,47,106,500,1920
2009,1392973,3.7212,72,243,283,181,19,153,270,211,47,106,500,1920
2010,1393210,3.3325,-1,243,283,181,-1,154,270,211,-1,107,502,1924
2011,1393358,4.0325,-1,243,283,181,-1,154,270,211,-1,107,502,1924
2012,1393484,3.4145,-1,243,283,181,-1,154,270,211,-1,107,502,1924
2013,1393678,3.5129,-1,243,283,181,-1,154,270,211,-1,-1,503,1928
2014,1393825,3.5229,-1,243,283,181,-1,154,270,211,-1,-1,503,1928
2015,1395061,3.3242,-1,-1,284,-1,-1,-1,271,-1,-1,-1,504,1932
2016,1395498,3.3969,-1,-1,284,-1,-1,-1,271,-1,-1,-1,504,1932
2017,1395622,3.1818,-1,-1,284,-1,-1,-1,271,-1,-1,-1,504,1932
2018,1397281,3.3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019,1397422,3.2111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020,1398839,4.0531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021,1399004,3.6162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022,1399762,3.0434,-1,-1,285,-1,-1,-1,-1,-1,-1,-1,505,1936
2023,1400263,3.6716,-1,-1,285,-1,-1,-1,-1,-1,-1,-1,505,1936
2024,1400697,3.2396,-1,-1,285,-1,-1,-1,-1,-1,-1,-1,505,1936
2025,1402814,3.5302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2026,1403125,3.0991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2027,1403938,3.1403,-1,244,286,-1,-1,-1,272,212,-1,-1,506,1940
2028,1404163,3.0123,-1,244,286,-1,-1,-1,272,212,-1,-1,506,1940
2029,1404449,3.0004,-1,244,286,-1,-1,-1,272,212,-1,-1,506,1940
2030,1405247,3.8962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2031,1406216,3.0915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2032,1408143,3.9172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2033,1408776,3.2924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034,1409909,3.2612,-1,245,287,182,-1,155,273,213,-1,108,507,1944
2035,1410041,3.1605,-1,245,287,182,-1,155,273,213,-1,108,507,1944
2036,1410104,3.118,-1,245,287,182,-1,155,273,213,-1,108,507,1944
2037,1411055,3.0141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2038,1413535,3.109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2039,1415053,3.1186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2040,1415527,3.8508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2041,1416540,3.1818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2042,1421353,3.8928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2043,1422582,3.1904,-1,-1,288,-1,-1,-1,274,-1,-1,-1,508,1948
2044,1423014,3.1838,-1,-1,288,-1,-1,-1,274,-1,-1,-1,508,1948
2045,1423154,3.0904,-1,-1,288,-1,-1,-1,274,-1,-1,-1,508,1948
2046,1423557,3.0804,-1,-1,288,-1,-1,-1,274,-1,-1,-1,508,1948
2047,1423748,3.1537,-1,-1,288,-1,-1,-1,274,-1,-1,-1,508,1948
2048,1424483,4.2874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2049,1425206,3.4145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2050,1425825,3.1085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2051,1426621,3.567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2052,1426644,3.1675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2053,1427271,3.8508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2054,1428023,3.4112,-1,246,289,183,-1,156,275,214,-1,109,509,1952
2055,1428156,3.091,73,246,289,183,20,156,275,214,48,109,510,1956
2056,1428187,3.3556,73,246,289,183,20,156,275,214,48,109,510,1956
2057,1428208,3.4962,73,246,289,183,20,156,275,214,48,109,510,1956
2058,1428302,3.3487,73,246,289,183,-1,156,275,214,-1,109,511,1960
2059,1428337,3.3665,73,246,289,183,-1,156,275,214,-1,109,511,1960
2060,1428445,3.5058,73,246,289,183,-1,156,275,214,-1,109,511,1960
2061,1428609,3.3072,-1,246,289,183,-1,156,275,214,-1,109,512,1964
2062,1428755,3.1925,-1,246,289,183,-1,156,275,214,-1,109,512,1964
2063,1429321,3.2118,-1,247,290,184,-1,157,276,215,-1,-1,513,1968
2064,1429413,3.1146,-1,247,290,184,-1,157,276,215,-1,-1,513,1968
2065,1429631,4.3134,-1,247,290,184,-1,157,276,215,-1,-1,513,1968
2066,1430464,3.5834,-1,248,291,185,-1,158,277,216,-1,-1,514,1972
2067,1430675,3.4389,-1,248,291,185,-1,158,277,216,-1,-1,514,1972
2068,1430808,3.3706,-1,248,291,185,-1,158,277,216,-1,-1,514,1972
2069,1431181,3.5157,-1,248,291,-1,-1,-1,277,-1,-1,-1,515,1976
2070,1431351,3.0521,-1,248,291,-1,-1,-1,277,-1,-1,-1,515,1976
2071,1431801,3.4248,-1,-1,291,-1,-1,-1,278,-1,-1,-1,517,1980
2072,1432215,3.5952,-1,249,291,186,-1,159,278,217,-1,110,518,1984
2073,1432285,3.0114,-1,249,291,186,-1,159,278,217,-1,110,518,1984
2074,1432453,4.3556,-1,249,291,186,-1,159,278,217,-1,110,518,1984
2075,1432836,3.4572,-1,249,291,-1,-1,-1,278,-1,-1,-1,519,1988
2076,1434080,3.1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2077,1435150,3.8729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2078,1436008,3.251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2079,1436710,3.3242,-1,250,292,187,-1,160,279,218,-1,-1,520,1992
2080,1436906,3.327,-1,250,292,187,-1,160,279,218,-1,-1,520,1992
2081,1436971,3.8996,-1,250,292,187,-1,160,279,218,-1,-1,520,1992
2082,1437609,4.2865,74,251,293,188,-1,161,280,219,-1,111,521,1996
2083,1437725,3.8508,74,251,293,188,-1,161,280,219,-1,111,521,1996
2084,1439227,3.0044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2085,1439325,3.684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2086,1440399,3.1198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2087,1441090,3.7328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088,1442398,3.3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2089,1443004,3.1085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090,1444557,3.2565,75,252,294,189,-1,162,281,220,49,112,522,2000
2091,1444620,3.1035,75,252,294,189,-1,162,281,220,49,112,522,2000
2092,1444681,3.1463,75,252,294,189,-1,162,281,220,49,112,522,2000
2093,1445114,3.4089,-1,-1,294,-1,-1,-1,281,-1,-1,-1,523,2004
2094,1446335,3.2381,-1,-1,295,-1,-1,-1,282,-1,-1,-1,524,2008
2095,1446452,3.0851,-1,-1,295,-1,-1,-1,282,-1,-1,-1,524,2008
2096,1446858,3.2204,-1,-1,295,-1,-1,-1,282,-1,-1,-1,524,2008
2097,1447928,3.2684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2098,1448578,3.1707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099,1449738,3.0814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2100,1450810,3.007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2101,1450957,3.4802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2102,1451782,3.3429,-1,253,296,190,-1,-1,283,221,-1,-1,525,2012
2103,1452047,3.1752,-1,253,296,190,-1,-1,283,221,-1,-1,525,2012
2104,1452209,3.5784,-1,253,296,190,-1,-1,283,221,-1,-1,525,2012
2105,1452586,3.7721,-1,253,296,-1,-1,-1,283,-1,-1,-1,526,2016
2106,1453367,3.5376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2107,1454725,3.0297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2108,1455733,3.3696,-1,-1,297,-1,-1,-1,-1,-1,-1,-1,527,2020
2109,1456184,3.3936,-1,254,297,-1,-1,-1,284,222,-1,-1,528,2024
2110,1456476,3.5901,-1,254,297,-1,-1,-1,284,222,-1,-1,528,2024
2111,1456653,3.1818,-1,254,297,-1,-1,-1,284,222,-1,-1,528,2024
2112,1458427,3.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2113,1458978,3.0334,-1,255,298,-1,-1,-1,285,-1,-1,-1,529,2028
2114,1459326,3.9547,-1,255,298,-1,-1,-1,285,-1,-1,-1,529,2028
2115,1459668,4.2328,76,255,298,191,21,163,285,223,50,113,530,2032
2116,1459707,3.7799,76,255,298,191,21,163,285,223,50,113,530,2032
2117,1459875,3.5157,-1,255,298,191,-1,163,285,223,-1,113,531,2036
2118,1460247,3.4802,77,255,298,192,-1,164,285,224,51,114,533,2040
2119,1460310,4.1062,77,255,298,192,-1,164,285,224,51,114,533,2040
2120,1460334,3.6216,77,255,298,192,-1,164,285,224,51,114,533,2040
2121,1460495,3.1599,-1,255,298,192,-1,164,285,224,-1,114,534,2044
2122,1460665,3.6459,-1,255,298,192,-1,164,285,224,-1,115,536,2048
2123,1460722,3.4318,-1,255,298,192,-1,164,285,224,-1,115,536,2048
2124,1460883,3.8356,-1,255,298,192,-1,164,285,224,-1,115,536,2048
2125,1461267,3.011,-1,255,298,-1,-1,-1,285,-1,-1,-1,537,2052
2126,1461922,3.4881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2127,1464163,3.118,-1,256,299,-1,-1,-1,286,225,-1,-1,538,2056
2128,1464444,3.0186,-1,256,299,193,-1,165,286,225,-1,-1,539,2060
2129,1464627,4.3354,-1,256,299,193,-1,165,286,225,-1,-1,539,2060
2130,1464744,3.2284,-1,256,299,193,-1,165,286,225,-1,-1,539,2060
2131,1465785,3.1925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2132,1467444,4.3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2133,1467555,3.1549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2134,1468107,3.2418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2135,1469137,3.1421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2136,1470423,4.4895,-1,257,300,194,-1,-1,287,226,-1,-1,540,2064
2137,1470555,3.1518,-1,257,300,194,-1,-1,287,226,-1,-1,540,2064
2138,1470808,3.1343,-1,257,300,194,-1,-1,287,226,-1,-1,540,2064
2139,1470969,4.0255,-1,257,300,194,-1,-1,287,226,-1,-1,540,2064
2140,1471526,3.202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2141,1472480,3.9586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2142,1474195,3.3242,78,258,301,195,-1,166,288,227,-1,116,541,2068
2143,1474309,3.0565,78,258,301,195,-1,166,288,227,-1,116,541,2068
2144,1474434,3.0655,78,258,301,195,-1,166,288,227,-1,116,541,2068
2145,1475021,3.4802,-1,259,302,196,-1,-1,289,228,-1,-1,542,2072
2146,1475111,3.0737,-1,259,302,196,-1,-1,289,228,-1,-1,542,2072
2147,1475351,3.4202,-1,259,302,196,-1,-1,289,228,-1,-1,542,2072
2148,1475667,3.8447,-1,259,302,-1,-1,-1,289,228,-1,-1,543,2076
2149,1476203,3.2692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2150,1476606,3.466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2151,1477250,3.4023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2152,1477788,3.6364,-1,260,303,-1,-1,-1,290,-1,-1,-1,544,2080
2153,1478140,3.4881,-1,260,303,197,-1,167,290,229,-1,117,545,2084
2154,1478201,3.1487,-1,260,303,197,-1,167,290,229,-1,117,545,2084
2155,1478342,3.219,-1,260,303,197,-1,167,290,229,-1,117,545,2084
2156,1478518,3.3665,-1,260,303,197,-1,167,290,229,-1,-1,546,2088
2157,1479455,3.762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2158,1481739,3.1746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2159,1482646,3.1113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2160,1483481,3.1798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2161,1484862,3.2741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2162,1485538,4.2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2163,1486211,3.3595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2164,1487971,3.4225,-1,261,304,198,-1,168,291,230,-1,-1,547,2092
2165,1488174,4.3947,-1,261,304,198,-1,168,291,230,-1,-1,547,2092
2166,1488280,3.1759,-1,261,304,198,-1,168,291,230,-1,-1,547,2092
2167,1488977,3.6925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2168,1490254,3.158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2169,1492664,3.1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2170,1493289,3.5302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2171,1493374,3.1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2172,1493962,3.5214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2173,1494011,3.0168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2174,1495086,3.0555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2175,1496583,3.3958,-1,262,305,199,-1,-1,292,231,-1,-1,548,2096
2176,1496721,3.2487,-1,262,305,199,-1,-1,292,231,-1,-1,548,2096
2177,1496953,3.3161,-1,262,305,199,-1,-1,292,231,-1,-1,548,2096
2178,1497585,3.2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2179,1498017,3.7235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2180,1498586,3.0214,-1,263,306,-1,-1,-1,293,-1,-1,-1,549,2100
2181,1498829,3.4145,-1,263,306,-1,-1,-1,293,-1,-1,-1,549,2100
2182,1499194,3.2426,-1,263,306,-1,-1,-1,293,-1,-1,-1,549,2100
2183,1499492,3.384,-1,263,306,-1,-1,-1,293,-1,-1,-1,549,2100
2184,1503652,3.5157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2185,1504499,4.0757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2186,1504770,3.3788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2187,1506691,3.4522,-1,264,307,200,-1,-1,294,232,-1,-1,550,2104
2188,1506735,3.317,-1,264,307,200,-1,-1,294,232,-1,-1,550,2104
2189,1506959,3.6345,-1,264,307,200,-1,-1,294,232,-1,-1,550,2104
2190,1507554,3.5317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2191,1507811,3.3316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2192,1508545,4.0762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2193,1509261,4.2291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2194,1509902,3.2248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2195,1510769,3.0214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2196,1511777,3.2233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2197,1512654,3.0372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2198,1512964,3.0937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2199,1514480,3.3696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2200,1517142,3.289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2201,1517183,3.7235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2202,1517695,3.0773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2203,1518051,3.1911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2204,1518630,3.0419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2205,1519180,3.1367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2206,1519792,3.0742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2207,1521504,3.202,-1,-1,308,-1,-1,-1,295,-1,-1,-1,551,2108
2208,1521757,3.6757,-1,-1,308,-1,-1,-1,295,-1,-1,-1,551,2108
2209,1522168,3.1163,-1,-1,308,-1,-1,-1,295,-1,-1,-1,551,2108
2210,1523215,3.059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2211,1523599,3.0376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2212,1525214,3.6253,-1,265,309,-1,-1,-1,296,-1,-1,-1,552,2112
2213,1525576,3.8069,-1,265,309,-1,-1,-1,296,233,-1,-1,553,2116
2214,1525685,3.1226,-1,265,309,-1,-1,-1,296,233,-1,-1,553,2116
