id,center_pos,weight,draw_input0,draw_input1,draw_input2,draw_input3,draw_input4,draw_input5,draw_input6,draw_input7,draw_input8,draw_input9,arr_final,arr_final_draw
286,6183300,3.415668775632469,340,1181,1358,877,-1,700,1299,1037,202,507,75,284
287,6183389,3.2441251443275085,340,1181,1358,877,-1,700,1299,1037,202,507,75,284
288,6184195,3.0150228735845066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
289,6184983,3.1284270644541214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
290,6185319,3.207608310501746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
291,6187187,3.896196279044043,-1,1182,1359,-1,-1,-1,1300,-1,-1,-1,76,288
292,6187531,3.2247537402597635,341,1182,1359,878,-1,701,1300,1038,-1,508,77,292
293,6187611,3.6903698325741012,341,1182,1359,878,-1,701,1300,1038,-1,508,77,292
294,6187717,3.576754126063192,341,1182,1359,878,-1,701,1300,1038,-1,508,77,292
295,6188927,3.0381045263321496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
296,6189218,3.193820026016113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
297,6190363,3.012780770091995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
298,6191518,3.8181564120552274,-1,-1,1360,-1,-1,-1,-1,-1,-1,-1,78,296
299,6192015,3.5257837359237447,342,1183,1360,879,-1,702,1301,1039,-1,509,79,300
300,6192054,3.2924298239020637,342,1183,1360,879,-1,702,1301,1039,-1,509,79,300
301,6192177,3.2168113089247425,342,1183,1360,879,-1,702,1301,1039,-1,509,79,300
302,6192275,3.7594507517174005,342,1183,1360,879,-1,702,1301,1039,-1,509,79,300
303,6193573,3.068033885271827,-1,-1,1361,-1,-1,-1,1302,-1,-1,-1,80,304
304,6193627,3.2034256667895704,-1,-1,1361,-1,-1,-1,1302,-1,-1,-1,80,304
305,6194036,3.573488738635425,-1,1184,1361,-1,-1,-1,1302,1040,-1,-1,81,308
306,6194312,3.679853713888946,-1,1184,1361,880,-1,-1,1302,1040,-1,-1,82,312
307,6194489,3.170053304058364,-1,1184,1361,880,-1,-1,1302,1040,-1,-1,82,312
308,6194729,4.066006836168758,-1,1184,1361,880,-1,703,1302,1040,-1,510,83,316
309,6194862,3.0958256317158366,-1,1184,1361,880,-1,703,1302,1040,-1,510,83,316
310,6194968,3.266000713461613,-1,1184,1361,880,-1,703,1302,1040,-1,510,83,316
311,6198365,3.2831622767004753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,6199442,3.104577453960592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
313,6199747,3.3458234581220396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
314,6200447,3.006123085058789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
315,6200693,3.2932822176632413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
316,6201214,3.0021769192542744,-1,1185,1362,-1,-1,-1,1303,1041,-1,-1,84,320
317,6201396,3.749579997691106,-1,1185,1362,-1,-1,-1,1303,1041,-1,-1,84,320
318,6201675,3.202040356262804,-1,1185,1362,881,-1,-1,1303,1041,-1,-1,85,324
319,6201752,3.4559319556497243,-1,1185,1362,881,-1,-1,1303,1041,-1,-1,85,324
320,6202004,3.0199966284162536,-1,1185,1362,881,-1,-1,1303,1041,-1,-1,85,324
321,6202083,3.2097148359667584,-1,1185,1362,881,-1,-1,1303,1041,-1,-1,85,324
322,6202994,3.374687549038326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
323,6204030,3.515700160653214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,6205398,3.431798275933005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
325,6205698,3.6968039425795114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
326,6206207,3.473660722610156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
327,6206954,3.339134521996131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
328,6207048,3.1643094285075746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
329,6208570,3.3334820194451193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,6208945,3.0105501823333083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
331,6209907,3.5072396109731625,-1,1186,1363,882,-1,704,1304,1042,-1,511,86,328
332,6210039,3.151810883008601,-1,1186,1363,882,-1,704,1304,1042,-1,511,86,328
333,6210113,3.6289321377282637,-1,1186,1363,882,-1,704,1304,1042,-1,511,86,328
334,6211159,3.396855627379818,-1,-1,1364,-1,-1,-1,-1,-1,-1,-1,87,332
335,6211659,3.1469104701481343,-1,-1,1364,-1,-1,-1,-1,-1,-1,-1,87,332
336,6211704,3.4672456210075024,-1,-1,1364,-1,-1,-1,-1,-1,-1,-1,87,332
337,6212824,3.035740369803151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
338,6214139,3.9136401693252516,-1,1187,1365,883,-1,-1,1305,1043,-1,-1,88,336
339,6214388,4.089909454405932,-1,1187,1365,883,-1,-1,1305,1043,-1,-1,88,336
340,6215451,3.5100415205751654,-1,-1,1366,-1,-1,-1,-1,-1,-1,-1,89,340
341,6215620,3.374687549038326,-1,-1,1366,-1,-1,-1,-1,-1,-1,-1,89,340
342,6216079,3.211124884224583,-1,-1,1366,-1,-1,-1,-1,-1,-1,-1,89,340
343,6216168,3.7166987712964503,-1,-1,1366,-1,-1,-1,-1,-1,-1,-1,89,340
344,6217803,3.424812155072339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,6218577,3.4814860601221125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
346,6219134,3.1079053973095196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
347,6219532,3.1062382379420566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
348,6221419,3.322393047279507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349,6222232,3.6055483191737836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
350,6223667,3.219682687859849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
351,6225251,3.0123337350737254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
352,6226539,3.6556077263148894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
353,6227140,3.0609802235513337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
354,6227403,4.33161408331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
355,6229487,4.20342566678957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
356,6229620,3.26440110030182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
357,6233817,3.202040356262804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
358,6235330,3.0985416786038877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
359,6235574,3.1444808443322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,6236090,3.393618634889395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
361,6237722,3.0385789059335515,-1,-1,1367,-1,-1,-1,1306,-1,-1,-1,90,344
362,6238113,3.175223537524454,-1,-1,1367,-1,-1,-1,1306,-1,-1,-1,90,344
363,6238552,3.4762535331884354,-1,-1,1367,-1,-1,-1,1306,-1,-1,-1,90,344
364,6240390,3.159893905543242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
365,6243942,3.114638779968488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
366,6243975,4.681936665037238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
367,6247856,3.7189666327522723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
368,6248379,3.684029654543082,343,1188,1368,884,83,705,1307,1044,203,512,91,348
369,6248406,6.416801226031377,343,1188,1368,884,83,705,1307,1044,203,512,91,348
370,6249398,3.866461091629782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
371,6252503,3.1444808443322,-1,1189,1369,-1,-1,-1,1308,1045,-1,-1,92,352
372,6252565,4.037630664329979,-1,1189,1369,-1,-1,-1,1308,1045,-1,-1,92,352
373,6252851,3.221848749616356,-1,1189,1369,-1,-1,-1,1308,1045,-1,-1,92,352
374,6254377,3.083546051450075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
375,6255195,3.0172766123314547,-1,1190,1370,885,-1,-1,1309,1046,-1,-1,93,356
376,6255422,3.113509274827518,-1,1190,1370,885,-1,706,1309,1046,-1,513,94,360
377,6255589,3.3767507096020997,-1,1190,1370,885,-1,706,1309,1046,-1,513,94,360
378,6255631,3.068542129310995,-1,1190,1370,885,-1,706,1309,1046,-1,513,94,360
379,6255852,4.115204636051019,-1,1190,1370,885,-1,-1,1309,1046,-1,-1,95,364
380,6257808,3.1272611725273314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
381,6257966,3.041914151478915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
382,6258659,3.092588639225414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
383,6259462,4.24184537803261,344,1191,1371,886,-1,707,1310,1047,204,514,96,368
384,6259549,3.5331323796458904,344,1191,1371,886,-1,707,1310,1047,204,514,96,368
385,6259587,3.1555228242543185,344,1191,1371,886,-1,707,1310,1047,204,514,96,368
386,6259762,3.4377071355435254,-1,1191,1371,886,-1,707,1310,1047,-1,-1,97,372
387,6260371,3.85078088734462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
388,6260974,3.869666231504994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
389,6261513,3.707743928643524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
390,6261940,3.2740883677049517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
391,6262712,3.175874166083451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392,6262732,3.073143291050308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
393,6263286,3.284832642151542,-1,-1,1372,-1,-1,-1,1311,-1,-1,-1,98,376
394,6263648,3.176525770829699,-1,-1,1372,-1,-1,-1,1311,-1,-1,-1,98,376
395,6264042,3.1186153432294272,-1,-1,1372,-1,-1,-1,1311,-1,-1,-1,98,376
396,6265730,3.0530567293021744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
397,6266756,3.1951793212788377,-1,1192,1373,887,-1,-1,1312,1048,-1,-1,99,380
398,6267014,3.0168249279621873,-1,1192,1373,887,-1,-1,1312,1048,-1,-1,99,380
399,6267032,4.213248577854439,-1,1192,1373,887,-1,-1,1312,1048,-1,-1,99,380
400,6268340,3.1438755557577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
401,6269381,3.1301817920206716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
402,6270714,3.3458234581220396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
403,6270925,3.7772835288524167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
404,6272109,3.5287082889410613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
405,6272166,3.0096611452123985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
406,6273583,3.3675427078152755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
407,6274965,3.199282921717615,-1,-1,1374,-1,-1,-1,1313,-1,-1,-1,100,384
408,6275386,3.0163737128754655,-1,-1,1374,-1,-1,-1,1313,-1,-1,-1,100,384
409,6275626,3.7189666327522723,-1,-1,1374,-1,-1,-1,1313,-1,-1,-1,100,384
410,6276366,3.094743951251549,-1,1193,1375,-1,-1,-1,1314,1049,-1,-1,101,388
411,6276551,3.661543506395395,-1,1193,1375,-1,-1,-1,1314,1049,-1,-1,101,388
412,6276848,3.055024091587952,-1,1193,1375,-1,-1,-1,1314,1049,-1,-1,101,388
413,6277352,3.1444808443322,-1,-1,1375,-1,-1,-1,-1,-1,-1,-1,102,392
414,6278275,3.9507819773298185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
415,6279546,3.0510982390297863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
416,6279767,3.362510270487489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
417,6281074,3.570247719997592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
418,6281602,3.3685562309868278,-1,-1,1376,-1,-1,-1,-1,-1,-1,-1,103,396
419,6282088,3.39577394691553,-1,-1,1376,-1,-1,-1,-1,-1,-1,-1,103,396
420,6282146,3.1817741063860443,-1,-1,1376,-1,-1,-1,-1,-1,-1,-1,103,396
421,6283088,4.480172006224281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
422,6283389,3.0746879085003505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
423,6283932,3.2335871528876003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
424,6284710,3.1186153432294272,-1,1194,1377,-1,-1,-1,1315,-1,-1,-1,104,400
425,6284961,3.6736641390712483,-1,1194,1377,-1,-1,-1,1315,-1,-1,-1,104,400
426,6285338,3.1617807780923743,345,1194,1377,888,-1,708,1315,1050,205,515,105,404
427,6285356,3.416801226031377,345,1194,1377,888,-1,708,1315,1050,205,515,105,404
428,6285413,3.1542819820333414,345,1194,1377,888,-1,708,1315,1050,205,515,105,404
429,6286509,3.6179829574251317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
430,6286964,3.2204035087421756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
431,6287508,3.3726341434072675,-1,1195,1378,-1,-1,-1,1316,1051,-1,-1,106,408
432,6287582,3.1243600629958315,-1,1195,1378,-1,-1,-1,1316,1051,-1,-1,106,408
433,6287896,3.774690718274137,-1,1195,1378,-1,-1,-1,1316,1051,-1,-1,106,408
434,6289086,3.111820506081675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,6289411,3.109020403010311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
436,6292398,3.3565473235138126,-1,-1,1379,-1,-1,-1,1317,-1,-1,-1,107,412
437,6292454,4.145086977692144,-1,-1,1379,-1,-1,-1,1317,-1,-1,-1,107,412
438,6292882,3.1958605676646497,-1,-1,1379,-1,-1,-1,1317,-1,-1,-1,107,412
439,6293397,3.05898575629443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,6293716,3.6903698325741012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
441,6294434,3.4400933749638876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,6294817,3.092588639225414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
443,6295375,3.0996328713435295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
444,6295404,3.350665141287858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445,6297225,3.0145735259169983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
446,6297687,3.341035157335565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
447,6298631,3.0819696632151197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
448,6298945,3.153044674980176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
449,6300154,3.7986028756795487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
450,6300786,3.7904849854573692,-1,1196,1380,-1,-1,-1,1318,-1,-1,-1,108,416
451,6301172,3.5086383061657274,-1,1196,1380,-1,-1,-1,1318,-1,-1,-1,108,416
452,6301245,3.2992962828549808,-1,1196,1380,-1,-1,-1,1318,-1,-1,-1,108,416
453,6301834,3.114638779968488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
454,6303304,3.1023729087095586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
455,6303476,3.1220530483708115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
456,6304110,3.316052869248488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
457,6305177,3.3467874862246565,-1,1197,1381,-1,-1,-1,1319,1052,-1,-1,109,420
458,6305206,3.9355420107730814,-1,1197,1381,-1,-1,-1,1319,1052,-1,-1,109,420
459,6305507,3.4078232426041333,-1,1197,1381,-1,-1,-1,1319,1052,-1,-1,109,420
460,6306735,3.7351821769904636,-1,1198,1382,-1,-1,-1,1320,-1,-1,-1,110,424
461,6306916,3.714442690992226,-1,1198,1382,-1,-1,-1,1320,-1,-1,-1,110,424
462,6307270,3.494850021680094,-1,1198,1382,-1,-1,-1,1320,-1,-1,-1,110,424
463,6307719,3.1272611725273314,-1,1199,1382,889,-1,709,1320,1053,-1,516,112,428
464,6307888,3.490797477668897,-1,1199,1382,889,-1,709,1320,1053,-1,516,112,428
465,6307940,3.3124710387853655,-1,1199,1382,889,-1,709,1320,1053,-1,516,112,428
466,6308227,3.7878123955960423,-1,1199,1382,-1,-1,-1,1320,1053,-1,-1,113,432
467,6308338,3.290730039024169,-1,1199,1382,-1,-1,-1,1320,1053,-1,-1,113,432
468,6309017,3.2510371387438384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
469,6310149,3.661543506395395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470,6310183,3.0385789059335515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
471,6312198,3.0070049015686586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,6312870,3.4145392704914994,-1,1200,1383,-1,-1,-1,1321,1054,-1,-1,114,436
473,6313180,3.1636758842932484,-1,1200,1383,-1,-1,-1,1321,1054,-1,-1,114,436
474,6313405,3.0381045263321496,-1,1200,1383,-1,-1,-1,1321,1054,-1,-1,114,436
475,6313750,3.7189666327522723,-1,1200,1383,-1,-1,-1,1321,-1,-1,-1,115,440
476,6313858,3.039529222465701,-1,1200,1383,-1,-1,-1,1321,-1,-1,-1,115,440
477,6315099,3.1313555616051745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
478,6315798,3.2139587897574455,-1,1201,1384,890,-1,-1,1322,1055,-1,-1,116,444
479,6315933,3.492144128304169,-1,1201,1384,890,-1,-1,1322,1055,-1,-1,116,444
480,6316201,3.159893905543242,-1,1201,1384,890,-1,-1,1322,1055,-1,-1,116,444
481,6316370,3.088842391260023,-1,1201,1384,890,-1,-1,1322,1055,-1,-1,116,444
482,6317647,3.616184634019569,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
483,6320350,3.0114410431213843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484,6320943,4.761953896871205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
485,6321891,4.3448615651886175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486,6324194,3.428291168191312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
487,6325082,3.563837352959244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
488,6326737,3.9507819773298185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
489,6328107,3.037630664329979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
490,6329733,3.113509274827518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
491,6332727,3.0525662781129492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
492,6333361,3.0186344909214555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
493,6334443,4.158015195409886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
494,6335850,3.053547734986927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
495,6335868,3.832682665251824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
496,6336630,3.24184537803261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
497,6336968,3.0039263455147247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
498,6339438,3.6556077263148894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
499,6340253,3.223298816011589,-1,1202,1385,-1,-1,-1,1323,1056,-1,-1,117,448
500,6340459,4.189767482004916,-1,1202,1385,-1,-1,-1,1323,1056,-1,-1,117,448
501,6340740,3.7471469690201067,-1,1202,1385,-1,-1,-1,1323,1056,-1,-1,117,448
502,6340769,3.473660722610156,-1,1202,1385,-1,-1,-1,1323,1056,-1,-1,117,448
503,6341652,3.0467236633326955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
504,6342691,3.598599459218456,-1,1203,1386,-1,-1,-1,1324,1057,-1,-1,118,452
505,6342995,3.752026733638193,-1,1203,1386,891,-1,710,1324,1057,-1,-1,119,456
506,6343201,4.623423042943488,-1,1203,1386,891,-1,710,1324,1057,-1,-1,119,456
507,6343821,3.4546928835341757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508,6344652,3.1249387366083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
509,6345250,3.1396619934290064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
510,6345583,3.5016894462103996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511,6346126,3.804100347590766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
512,6348047,3.30715308072277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513,6348907,3.0315170514460648,-1,1204,1387,892,-1,-1,1325,1058,-1,-1,120,460
514,6349176,4.8326826652518236,-1,1204,1387,892,-1,711,1325,1058,-1,-1,121,464
515,6349369,3.55129368009492,-1,1204,1387,892,-1,711,1325,1058,-1,-1,121,464
516,6352393,3.1319436381769585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
517,6352426,3.0145735259169983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
518,6353380,3.3685562309868278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519,6354054,3.185086818724926,346,1205,1388,893,84,712,1326,1059,206,517,122,468
520,6354092,3.1870866433571443,346,1205,1388,893,84,712,1326,1059,206,517,122,468
521,6354118,4.1249387366083,346,1205,1388,893,84,712,1326,1059,206,517,122,468
522,6356478,3.176525770829699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
523,6357205,3.3115801779972895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524,6357566,3.4078232426041333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
525,6358318,3.0141246426916064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
526,6359274,3.0721165896692932,347,1206,1389,894,-1,713,1327,1060,207,518,123,472
527,6359360,3.0609802235513337,347,1206,1389,894,-1,713,1327,1060,207,518,123,472
528,6359412,3.4377071355435254,347,1206,1389,894,-1,713,1327,1060,207,518,123,472
529,6359692,3.2306226739238615,-1,1206,1389,-1,-1,-1,1327,1060,-1,-1,124,476
530,6359829,4.4698003017969175,-1,1206,1389,-1,-1,-1,1327,1060,-1,-1,124,476
531,6360531,3.0851281824599495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532,6360634,3.612610173661271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
533,6362503,3.543633966870957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
534,6363343,3.1123826996642636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
535,6364054,3.0476919903378747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,6366721,3.749579997691106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537,6366913,3.1174754620451197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538,6367493,3.8096683018297086,-1,-1,1390,-1,-1,-1,-1,-1,-1,-1,125,480
539,6368000,3.162411561764489,-1,-1,1390,-1,-1,-1,-1,-1,-1,-1,125,480
540,6368332,3.9956786262173574,-1,-1,1390,-1,-1,-1,-1,-1,-1,-1,125,480
541,6370808,3.114638779968488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
542,6371984,3.0163737128754655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
543,6372277,3.684029654543082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
544,6374621,3.065501548756432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
545,6376071,3.2549252084179425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
546,6376762,3.1890957193312994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
547,6376816,3.022733787572707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
548,6377391,4.605548319173784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
549,6378420,3.7189666327522723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
550,6378901,3.094743951251549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
551,6380791,4.714442690992226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
552,6381498,3.068542129310995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
553,6382193,3.027334407733889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
554,6382662,3.543633966870957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
555,6383715,3.362510270487489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556,6387031,3.317854923626168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557,6389926,3.4881166390211256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
558,6390358,4.078313524516398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
559,6390875,3.042871802323187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
560,6391825,3.007446482167864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561,6392056,3.4424927980943423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
562,6392601,3.0690509688324767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
563,6393086,3.070070439915412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
564,6394180,3.7235381958267557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
565,6395110,3.109020403010311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
566,6395462,3.3757179041643317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567,6396355,3.1343039400839294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
568,6397077,3.72584215073632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
