id,center_pos,start_pos,end_pos,class_id,weight
6302,30807113,30807105,30807122,-1,4.1681
6303,30808090,30808082,30808099,-1,4.5622
6304,30811950,30811942,30811959,-1,4.2351
6305,30813081,30813073,30813090,-1,4.7932
6306,30821170,30821162,30821179,-1,5.6882
6307,30824839,30824831,30824848,2,4.1543
6308,30825117,30825109,30825126,2,4.0846
6309,30826058,30826050,30826067,2,4.1669
6310,30831008,30831000,30831017,-1,4.4895
6311,30837456,30837448,30837465,-1,4.1124
6312,30841306,30841298,30841315,6,6.1451
6313,30841439,30841431,30841448,6,6.7122
6314,30842436,30842428,30842445,-1,4.475
6315,30844210,30844202,30844219,-1,4.0635
6316,30851766,30851758,30851775,9,4.1457
6317,30852892,30852884,30852901,9,5.1451
6318,30853322,30853314,30853331,9,4.1838
6319,30855745,30855737,30855754,-1,4.1337
6320,30857520,30857512,30857529,-1,4.0367
6321,30863757,30863749,30863766,-1,4.2573
6322,30867993,30867985,30868002,-1,4.2924
6323,30870784,30870776,30870793,-1,4.1713
6324,30873937,30873929,30873946,-1,4.3947
6325,30875818,30875810,30875827,9,4.061
6326,30876266,30876258,30876275,9,4.2358
6327,30878610,30878602,30878619,-1,4.3947
6328,30880949,30880941,30880958,-1,6.7122
6329,30902349,30902341,30902358,-1,4.007
6330,30928373,30928365,30928382,-1,4.1746
6331,30931210,30931202,30931219,-1,4.0017
6332,30931939,30931931,30931948,6,5.4112
6333,30932076,30932068,30932085,6,4.0985
6334,30940456,30940448,30940465,-1,4.4597
6335,30943289,30943281,30943298,-1,4.6038
6336,30945667,30945659,30945676,-1,4.0146
6337,30952999,30952991,30953008,-1,4.0721
6338,30959944,30959936,30959953,-1,4.2132
6339,30968576,30968568,30968585,-1,5.0283
6340,30974385,30974377,30974394,-1,4.0052
6341,30977368,30977360,30977377,-1,4.2284
6342,30979470,30979462,30979479,-1,4.3799
6343,30982378,30982370,30982387,-1,4.3615
6344,30986164,30986156,30986173,-1,4.2104
6345,30991261,30991253,30991270,-1,4.4685
6346,30992004,30991996,30992013,-1,4.0996
6347,30999329,30999321,30999338,-1,4.3261
6348,31009286,31009278,31009295,-1,4.0448
6349,31009961,31009953,31009970,-1,4.2976
6350,31028208,31028200,31028217,-1,4.1979
6351,31080418,31080410,31080427,-1,5.2958
6352,31084894,31084886,31084903,-1,4.0915
6353,31087622,31087614,31087631,-1,4.8697
6354,31091116,31091108,31091125,-1,4.2733
6355,31101068,31101060,31101077,-1,5.0026
6356,31113307,31113299,31113316,-1,4.4306
6357,31115141,31115133,31115150,-1,4.3354
6358,31117032,31117024,31117041,-1,4.1198
6359,31123660,31123652,31123669,-1,5.5072
6360,31154861,31154853,31154870,-1,4.4711
6361,31157876,31157868,31157885,-1,4.3045
6362,31166958,31166950,31166967,-1,4.3197
6363,31168706,31168698,31168715,-1,4.8125
6364,31194850,31194842,31194859,-1,4.5031
6365,31196246,31196238,31196255,-1,4.0146
6366,31203035,31203027,31203044,-1,4.0273
6367,31206048,31206040,31206057,-1,4.025
6368,31207136,31207128,31207145,-1,4.9172
6369,31212398,31212390,31212407,-1,4.4101
6370,31212916,31212908,31212925,-1,4.2899
6371,31214797,31214789,31214806,-1,4.2958
6372,31216126,31216118,31216135,-1,4.1057
6373,31221419,31221411,31221428,-1,4.2774
6374,31228113,31228105,31228122,-1,5.0092
6375,31238240,31238232,31238249,-1,4.8928
6376,31248486,31248478,31248495,-1,4.0026
6377,31252050,31252042,31252059,-1,4.0334
6378,31255815,31255807,31255824,-1,4.1494
6379,31256559,31256551,31256568,-1,4.5243
6380,31264331,31264323,31264340,-1,4.9066
6381,31268620,31268612,31268629,-1,4.0353
6382,31271308,31271300,31271317,-1,4.2741
6383,31274719,31274711,31274728,-1,5.2652
6384,31278329,31278321,31278338,-1,4.0315
6385,31297019,31297011,31297028,-1,4.0996
6386,31308961,31308953,31308970,-1,4.2882
6387,31310578,31310570,31310587,-1,4.5157
6388,31323561,31323553,31323570,-1,4.0711
6389,31326191,31326183,31326200,-1,4.6421
6390,31329310,31329302,31329319,-1,4.0675
6391,31331782,31331774,31331791,-1,4.1878
6392,31343980,31343972,31343989,-1,4.3757
6393,31353780,31353772,31353789,-1,4.5186
6394,31354468,31354460,31354477,-1,4.5452
6395,31358813,31358805,31358822,-1,4.2716
6396,31366764,31366756,31366773,-1,4.4935
6397,31371755,31371747,31371764,-1,4.3098
6398,31375737,31375729,31375746,-1,4.1421
6399,31381454,31381446,31381463,8,4.1013
6400,31381659,31381651,31381668,8,4.1057
6401,31384331,31384323,31384340,-1,4.6021
6402,31393256,31393248,31393265,-1,4.3979
6403,31407439,31407431,31407448,-1,4.767
6404,31409758,31409750,31409767,-1,4.0283
6405,31411368,31411360,31411377,-1,4.3851
6406,31412355,31412347,31412364,-1,4.2041
6407,31412949,31412941,31412958,-1,4.0429
6408,31414225,31414217,31414234,-1,4.2062
6409,31416628,31416620,31416637,-1,4.0585
6410,31429662,31429654,31429671,4,4.8928
6411,31430147,31430139,31430156,4,4.4191
6412,31431376,31431368,31431385,-1,4.1543
6413,31445993,31445985,31446002,-1,4.7423
6414,31447859,31447851,31447868,-1,4.061
6415,31449286,31449278,31449295,-1,4.4647
6416,31455378,31455370,31455387,-1,4.2373
6417,31472220,31472212,31472229,-1,4.1319
6418,31477410,31477402,31477419,-1,4.1707
6419,31485406,31485398,31485415,-1,4.5591
6420,31486951,31486943,31486960,-1,4.0035
6421,31497065,31497057,31497074,-1,4.3179
6422,31520074,31520066,31520083,-1,4.1361
6423,31523548,31523540,31523557,-1,4.475
6424,31536043,31536035,31536052,-1,4.3809
6425,31536828,31536820,31536837,-1,4.5935
6426,31538342,31538334,31538351,-1,4.5768
6427,31569068,31569060,31569077,-1,4.0696
6428,31573283,31573275,31573292,-1,4.3233
6429,31574138,31574130,31574147,-1,4.0915
6430,31578601,31578593,31578610,-1,4.2916
6431,31593132,31593124,31593141,-1,4.0809
6432,31594656,31594648,31594665,-1,4.3526
6433,31596178,31596170,31596187,-1,4.5498
6434,31615162,31615154,31615171,-1,4.4647
6435,31617967,31617959,31617976,-1,4.2366
6436,31625199,31625191,31625208,-1,5.3851
6437,31635389,31635381,31635398,-1,4.0835
6438,31638157,31638149,31638166,-1,4.0835
6439,31648196,31648188,31648205,-1,4.0747
6440,31654073,31654065,31654082,-1,4.1232
6441,31659330,31659322,31659339,-1,4.0794
6442,31672825,31672817,31672834,-1,4.1759
6443,31678915,31678907,31678924,-1,4.0448
6444,31682106,31682098,31682115,-1,4.1778
6445,31688910,31688902,31688919,-1,4.5157
6446,31702207,31702199,31702216,-1,4.214
6447,31705857,31705849,31705866,-1,4.3625
6448,31709861,31709853,31709870,-1,4.2161
6449,31712624,31712616,31712633,-1,4.1733
6450,31716129,31716121,31716138,-1,4.0386
6451,31722131,31722123,31722140,-1,4.4855
6452,31729731,31729723,31729740,-1,5.9066
6453,31733472,31733464,31733481,-1,5.057
6454,31739645,31739637,31739654,-1,5.6882
6455,31748982,31748974,31748991,-1,4.9101
6456,31751902,31751894,31751911,-1,4.5638
6457,31758007,31757999,31758016,-1,5.6556
6458,31763177,31763169,31763186,-1,6.7122
6459,31766760,31766752,31766769,-1,4.1118
6460,31770206,31770198,31770215,-1,4.1118
6461,31782325,31782317,31782334,-1,4.2668
6462,31787043,31787035,31787052,-1,4.0123
6463,31792855,31792847,31792864,-1,4.2197
6464,31796632,31796624,31796641,-1,4.2636
6465,31802065,31802057,31802074,-1,4.3261
6466,31806144,31806136,31806153,-1,4.0438
6467,31811275,31811267,31811284,-1,4.2366
6468,31817778,31817770,31817787,-1,5.3497
6469,31826505,31826497,31826514,-1,4.4225
6470,31852751,31852743,31852760,-1,4.3307
6471,31861415,31861407,31861424,7,4.9318
6472,31861490,31861482,31861499,7,4.7878
6473,31865692,31865684,31865701,-1,4.6073
6474,31875561,31875553,31875570,-1,4.6478
6475,31878734,31878726,31878743,-1,4.4921
6476,31885035,31885027,31885044,-1,4.2765
6477,31888496,31888488,31888505,-1,4.0325
6478,31894295,31894287,31894304,-1,4.2411
6479,31896412,31896404,31896421,-1,4.3883
6480,31906559,31906551,31906568,-1,6.5072
6481,31909203,31909195,31909212,-1,4.3307
6482,31914887,31914879,31914896,-1,4.1118
6483,31915725,31915717,31915734,-1,4.4168
6484,31924892,31924884,31924901,-1,4.5935
6485,31926127,31926119,31926136,-1,4.6345
6486,31930360,31930352,31930369,-1,4.1851
6487,31933377,31933369,31933386,-1,4.1118
6488,31935848,31935840,31935857,-1,4.5607
6489,31949949,31949941,31949958,-1,4.5498
6490,31950462,31950454,31950471,-1,4.4145
6491,31953028,31953020,31953037,-1,4.1379
6492,31956841,31956833,31956850,-1,4.007
6493,31957995,31957987,31958004,-1,4.1649
6494,31962579,31962571,31962588,-1,4.1512
6495,31976563,31976555,31976572,-1,4.2749
6496,31983748,31983740,31983757,-1,4.6421
6497,31985151,31985143,31985160,-1,4.0783
6498,31987808,31987800,31987817,-1,4.1319
6499,31989633,31989625,31989642,-1,4.1002
6500,31993631,31993623,31993640,6,4.0164
6501,31993797,31993789,31993806,6,6.1451
6502,31995185,31995177,31995194,-1,4.1972
6503,31995799,31995791,31995808,-1,4.0742
6504,32001530,32001522,32001539,-1,4.0625
6505,32003233,32003225,32003242,-1,4.6576
6506,32007102,32007094,32007111,-1,4.9957
6507,32014734,32014726,32014743,-1,4.0292
6508,32020652,32020644,32020661,-1,5.3747
6509,32021232,32021224,32021241,-1,4.0255
6510,32022783,32022775,32022792,-1,4.0155
6511,32025858,32025850,32025867,6,4.0904
6512,32025995,32025987,32026004,6,4.2418
6513,32030288,32030280,32030297,-1,4.4306
6514,32032058,32032050,32032067,-1,4.757
6515,32047685,32047677,32047694,-1,4.6253
6516,32052008,32052000,32052017,-1,4.767
6517,32054797,32054789,32054806,-1,6.3516
6518,32062752,32062744,32062761,-1,4.585
6519,32067994,32067986,32068003,-1,4.5272
6520,32073015,32073007,32073024,-1,4.0013
6521,32074801,32074793,32074810,-1,4.399
6522,32078558,32078550,32078567,-1,4.1198
6523,32079407,32079399,32079416,-1,4.1118
6524,32082183,32082175,32082192,-1,5.1002
6525,32087253,32087245,32087262,-1,4.1457
6526,32095728,32095720,32095737,-1,4.4168
6527,32100177,32100169,32100186,-1,5.6882
6528,32101694,32101686,32101703,5,4.0926
6529,32102003,32101995,32102012,5,4.3716
6530,32115044,32115036,32115053,-1,4.3778
6531,32116451,32116443,32116460,-1,4.082
6532,32119962,32119954,32119971,-1,4.4535
6533,32123637,32123629,32123646,-1,4.1186
6534,32129840,32129832,32129849,-1,6.7122
6535,32131295,32131287,32131304,-1,4.2154
6536,32132625,32132617,32132634,-1,5.2041
6537,32133298,32133290,32133307,-1,6.7122
6538,32136652,32136644,32136661,-1,4.3288
6539,32137732,32137724,32137741,-1,4.5317
6540,32139131,32139123,32139140,-1,4.7905
6541,32158593,32158585,32158602,-1,4.1451
6542,32164187,32164179,32164196,-1,4.0996
6543,32168311,32168303,32168320,-1,4.209
6544,32179652,32179644,32179661,-1,4.104
6545,32189031,32189023,32189040,-1,4.2161
6546,32195698,32195690,32195707,-1,4.2373
6547,32198198,32198190,32198207,-1,4.2403
6548,32205468,32205460,32205477,-1,5.1146
6549,32211981,32211973,32211990,-1,4.0017
6550,32216052,32216044,32216061,-1,4.1141
6551,32218380,32218372,32218389,-1,4.1494
6552,32231508,32231500,32231517,-1,4.0044
6553,32238503,32238495,32238512,3,4.0088
6554,32238523,32238515,32238532,3,4.1972
6555,32242501,32242493,32242510,-1,4.129
6556,32246990,32246982,32246999,-1,4.0376
6557,32251443,32251435,32251452,-1,4.1487
6558,32256343,32256335,32256352,-1,4.5302
6559,32269022,32269014,32269031,-1,4.767
6560,32280083,32280075,32280092,-1,5.0227
6561,32282796,32282788,32282805,-1,4.0915
6562,32296489,32296481,32296498,-1,4.4353
6563,32301726,32301718,32301735,-1,4.2248
6564,32302526,32302518,32302535,-1,4.2933
6565,32303604,32303596,32303613,-1,4.1938
6566,32305104,32305096,32305113,-1,4.4101
6567,32321676,32321668,32321685,0,4.3497
6568,32322021,32322013,32322030,0,4.2269
6569,32322786,32322778,32322795,0,5.3152
6570,32332605,32332597,32332614,-1,4.0061
6571,32339824,32339816,32339833,-1,4.3737
6572,32346905,32346897,32346914,-1,4.1232
6573,32348414,32348406,32348423,-1,4.6596
6574,32349503,32349495,32349512,-1,5.3893
6575,32353912,32353904,32353921,-1,4.3958
6576,32358773,32358765,32358782,-1,4.4584
6577,32359935,32359927,32359944,-1,4.1574
6578,32361116,32361108,32361125,-1,5.2684
6579,32363968,32363960,32363977,-1,4.1561
6580,32375357,32375349,32375366,-1,4.6234
6581,32381848,32381840,32381857,-1,4.0521
6582,32400721,32400713,32400730,-1,4.2007
6583,32401254,32401246,32401263,-1,4.1018
6584,32403641,32403633,32403650,-1,5.0376
6585,32417172,32417164,32417181,-1,4.6478
6586,32420618,32420610,32420627,-1,4.0334
6587,32421475,32421467,32421484,-1,5.8182
6588,32425524,32425516,32425533,-1,4.5058
6589,32427673,32427665,32427682,-1,4.5017
6590,32429927,32429919,32429936,-1,4.0555
6591,32438401,32438393,32438410,-1,4.6345
6592,32439985,32439977,32439994,-1,4.0878
6593,32450053,32450045,32450062,-1,4.4067
6594,32454367,32454359,32454376,-1,4.4179
6595,32457301,32457293,32457310,-1,5.0747
6596,32464912,32464904,32464921,-1,4.7932
6597,32474698,32474690,32474707,7,4.4401
6598,32474768,32474760,32474777,7,4.1457
6599,32479712,32479704,32479721,-1,5.6198
6600,32484584,32484576,32484593,-1,4.7258
6601,32501869,32501861,32501878,-1,6.7122
6602,32509211,32509203,32509220,-1,4.4908
6603,32509945,32509937,32509954,-1,4.7055
6604,32529921,32529913,32529930,-1,4.2041
6605,32537706,32537698,32537715,-1,4.2823
6606,32546199,32546191,32546208,-1,5.567
6607,32553928,32553920,32553937,-1,4.6635
6608,32570984,32570976,32570993,-1,4.0635
6609,32575254,32575246,32575263,1,4.2034
6610,32575365,32575357,32575374,1,4.2823
6611,32576011,32576003,32576020,-1,4.7852
6612,32578614,32578606,32578623,-1,4.1938
6613,32580210,32580202,32580219,-1,5.1409
6614,32583850,32583842,32583859,4,4.1163
6615,32584350,32584342,32584359,4,4.5935
6616,32597338,32597330,32597347,-1,4.3344
6617,32609621,32609613,32609630,-1,6.5072
6618,32616458,32616450,32616467,-1,4.2565
6619,32617089,32617081,32617098,-1,6.7122
6620,32626262,32626254,32626271,-1,5.7305
6621,32627102,32627094,32627111,-1,4.5591
6622,32630718,32630710,32630727,-1,5.6882
6623,32635159,32635151,32635168,-1,4.3575
6624,32642587,32642579,32642596,-1,5.2111
6625,32670597,32670589,32670606,-1,4.0783
6626,32680213,32680205,32680222,-1,4.04
6627,32685656,32685648,32685665,-1,4.2104
6628,32687815,32687807,32687824,-1,4.1215
6629,32689178,32689170,32689187,-1,4.3307
6630,32695483,32695475,32695492,-1,4.5436
6631,32696307,32696299,32696316,-1,4.1791
6632,32699391,32699383,32699400,-1,4.3439
6633,32702780,32702772,32702789,-1,4.1135
6634,32703354,32703346,32703363,-1,4.0283
6635,32731373,32731365,32731382,-1,4.8665
6636,32732520,32732512,32732529,-1,4.6073
6637,32736705,32736697,32736714,-1,4.1337
6638,32741848,32741840,32741857,-1,4.4168
6639,32742686,32742678,32742695,-1,4.1118
6640,32743206,32743198,32743215,-1,4.2916
6641,32746401,32746393,32746410,-1,5.6882
6642,32749155,32749147,32749164,0,4.3298
6643,32749544,32749536,32749553,0,4.3242
6644,32751288,32751280,32751297,-1,5.1752
6645,32754189,32754181,32754198,-1,4.757
6646,32759699,32759691,32759708,-1,4.1029
6647,32766155,32766147,32766164,9,4.1267
6648,32766597,32766589,32766606,9,4.684
6649,32777152,32777144,32777161,-1,4.3019
6650,32785763,32785755,32785772,-1,4.6556
6651,32800548,32800540,32800557,-1,4.301
6652,32813089,32813081,32813098,-1,4.06
6653,32827988,32827980,32827997,-1,4.7932
6654,32830275,32830267,32830284,-1,6.7122
6655,32833179,32833171,32833188,-1,5.7305
6656,32856369,32856361,32856378,-1,4.9318
6657,32868100,32868092,32868109,-1,4.5751
6658,32869117,32869109,32869126,-1,5.0477
6659,32877206,32877198,32877215,-1,6.0223
6660,32910302,32910294,32910311,-1,4.0106
6661,32913354,32913346,32913363,-1,6.9547
6662,32915860,32915852,32915869,6,5.3556
6663,32916026,32916018,32916035,6,4.2823
6664,32916315,32916307,32916324,-1,5.7212
6665,32921741,32921733,32921750,-1,4.0241
6666,32931114,32931106,32931123,-1,4.6655
6667,32937140,32937132,32937149,0,5.0264
6668,32937486,32937478,32937495,0,4.1925
6669,32942992,32942984,32943001,-1,4.1203
6670,32945786,32945778,32945795,-1,4.8477
6671,32950465,32950457,32950474,-1,4.2125
6672,32951718,32951710,32951727,-1,4.1373
6673,32976686,32976678,32976695,-1,4.0947
6674,32979689,32979681,32979698,-1,4.1662
6675,32983443,32983435,32983452,-1,5.7235
6676,32991278,32991270,32991287,-1,4.2076
6677,32994273,32994265,32994282,-1,4.04
6678,32997215,32997207,32997224,-1,4.2175
6679,33014316,33014308,33014325,-1,6.7122
6680,33019994,33019986,33020003,-1,4.5086
6681,33021447,33021439,33021456,-1,4.0429
6682,33027866,33027858,33027875,-1,4.2336
6683,33038189,33038181,33038198,-1,4.0878
6684,33054557,33054549,33054566,-1,4.2027
6685,33056455,33056447,33056464,-1,4.4425
6686,33057788,33057780,33057797,-1,4.2684
6687,33068668,33068660,33068677,-1,4.129
6688,33081773,33081765,33081782,-1,4.2306
6689,33083137,33083129,33083146,-1,4.1739
6690,33084166,33084158,33084175,-1,6.0074
6691,33089544,33089536,33089553,-1,4.2782
6692,33103237,33103229,33103246,-1,6.7122
6693,33104048,33104040,33104057,-1,4.3206
6694,33116258,33116250,33116267,2,6.9547
6695,33116512,33116504,33116521,2,4.6289
6696,33117357,33117349,33117366,2,4.3605
6697,33118460,33118452,33118469,-1,4.7496
6698,33131131,33131123,33131140,-1,5.0487
6699,33137011,33137003,33137020,8,4.1057
6700,33137194,33137186,33137203,8,4.3224
6701,33149832,33149824,33149841,-1,4.1118
6702,33150669,33150661,33150678,-1,5.4815
6703,33153109,33153101,33153118,8,5.6882
6704,33153322,33153314,33153331,8,4.7986
6705,33157316,33157308,33157325,-1,4.3665
6706,33157980,33157972,33157989,-1,4.6517
6707,33161360,33161352,33161369,-1,4.5467
6708,33162364,33162356,33162373,-1,4.0438
6709,33170435,33170427,33170444,-1,4.4498
6710,33172577,33172569,33172586,-1,4.1624
6711,33177500,33177492,33177509,-1,5.4535
6712,33181086,33181078,33181095,-1,4.2
6713,33183247,33183239,33183256,-1,4.4168
6714,33191702,33191694,33191711,-1,5.6234
6715,33192937,33192929,33192946,-1,4.2518
6716,33201688,33201680,33201697,-1,4.4168
6717,33202526,33202518,33202535,-1,4.1118
6718,33206212,33206204,33206221,-1,6.7122
6719,33209209,33209201,33209218,-1,4.7011
6720,33213902,33213894,33213911,-1,4.585
6721,33222805,33222797,33222814,-1,5.2182
6722,33232646,33232638,33232655,-1,4.1415
6723,33233333,33233325,33233342,-1,4.0773
6724,33234085,33234077,33234094,-1,4.5452
6725,33238169,33238161,33238178,-1,4.4672
6726,33273582,33273574,33273591,-1,4.2197
6727,33282269,33282261,33282278,-1,6.7122
6728,33282831,33282823,33282840,-1,4.248
6729,33291411,33291403,33291420,-1,5.6882
6730,33292926,33292918,33292935,-1,5.0706
6731,33301191,33301183,33301200,0,4.3851
6732,33302302,33302294,33302311,0,4.6091
6733,33302701,33302693,33302710,0,4.3307
6734,33305068,33305060,33305077,-1,4.7399
6735,33307879,33307871,33307888,-1,4.0888
6736,33309477,33309469,33309486,-1,5.3372
6737,33312054,33312046,33312063,-1,4.6556
6738,33319878,33319870,33319887,-1,4.1759
6739,33322183,33322175,33322192,-1,4.041
6740,33328416,33328408,33328425,9,4.3089
6741,33328864,33328856,33328873,9,4.1669
6742,33332063,33332055,33332072,-1,4.4271
6743,33335638,33335630,33335647,-1,4.0942
6744,33338424,33338416,33338433,-1,4.0106
6745,33342813,33342805,33342822,-1,5.7496
6746,33345578,33345570,33345587,-1,5.3019
6747,33346443,33346435,33346452,-1,4.4535
6748,33350124,33350116,33350133,-1,4.0872
6749,33364519,33364511,33364528,-1,4.2865
6750,33367493,33367485,33367502,-1,4.4123
6751,33369736,33369728,33369745,-1,4.4881
6752,33370407,33370399,33370416,-1,4.2684
6753,33388021,33388013,33388030,-1,4.2277
6754,33388819,33388811,33388828,-1,4.4078
6755,33393046,33393038,33393055,-1,4.4413
6756,33396373,33396365,33396382,-1,5.6882
6757,33397791,33397783,33397800,8,4.0241
6758,33397970,33397962,33397979,8,5.2882
6759,33402391,33402383,33402400,-1,4.767
6760,33408774,33408766,33408783,6,4.0904
6761,33408939,33408931,33408948,6,4.7122
6762,33411027,33411019,33411036,-1,4.4895
6763,33411634,33411626,33411643,-1,4.8962
6764,33416433,33416425,33416442,-1,6.7122
6765,33421709,33421701,33421718,8,4.1141
6766,33421917,33421909,33421926,8,4.0878
6767,33422471,33422463,33422480,-1,4.1537
6768,33435834,33435826,33435843,-1,5.6882
6769,33438047,33438039,33438056,-1,4.2757
6770,33450535,33450527,33450544,-1,4.0878
6771,33451382,33451374,33451391,-1,4.6799
6772,33462524,33462516,33462533,-1,4.1965
6773,33472456,33472448,33472465,-1,4.2668
6774,33474328,33474320,33474337,-1,4.5884
6775,33475235,33475227,33475244,-1,4.1494
6776,33476594,33476586,33476603,-1,4.0146
6777,33478477,33478469,33478486,-1,4.054
6778,33490501,33490493,33490510,-1,4.1118
6779,33494112,33494104,33494121,-1,5.6882
6780,33494810,33494802,33494819,-1,6.7122
6781,33495395,33495387,33495404,-1,4.2457
6782,33500355,33500347,33500364,-1,4.1494
6783,33501026,33501018,33501035,-1,6.7122
6784,33517415,33517407,33517424,-1,4.1433
6785,33526223,33526215,33526232,-1,4.8356
6786,33528480,33528472,33528489,-1,4.1013
6787,33529828,33529820,33529837,-1,5.6882
6788,33535388,33535380,33535397,-1,4.1118
6789,33558981,33558973,33558990,-1,5.6882
6790,33564493,33564485,33564502,6,5.209
6791,33564647,33564639,33564656,6,4.0292
6792,33568869,33568861,33568878,-1,4.06
6793,33590546,33590538,33590555,-1,5.1337
6794,33592347,33592339,33592356,-1,4.3179
6795,33594213,33594205,33594222,-1,4.0146
6796,33596071,33596063,33596080,5,4.1599
6797,33596379,33596371,33596388,5,4.6198
6798,33617526,33617518,33617535,-1,4.5346
6799,33618489,33618481,33618498,-1,4.8097
6800,33625503,33625495,33625512,-1,4.1057
6801,33628159,33628151,33628168,-1,4.3288
6802,33637596,33637588,33637605,6,4.6799
6803,33637732,33637724,33637741,6,4.1878
6804,33642654,33642646,33642663,-1,4.1163
6805,33644296,33644288,33644305,-1,4.2233
6806,33646423,33646415,33646432,-1,4.0044
6807,33649575,33649567,33649584,-1,4.466
6808,33650895,33650887,33650904,-1,5.6882
6809,33657473,33657465,33657482,-1,4.8013
6810,33659474,33659466,33659483,-1,5.6882
6811,33663923,33663915,33663932,-1,4.4168
6812,33667567,33667559,33667576,-1,4.0155
6813,33672005,33671997,33672014,-1,4.6383
6814,33684710,33684702,33684719,0,4.7799
6815,33685086,33685078,33685095,0,4.0353
6816,33686603,33686595,33686612,-1,4.1135
6817,33691414,33691406,33691423,-1,4.0783
6818,33698689,33698681,33698698,-1,4.0947
6819,33702478,33702470,33702487,-1,4.2161
6820,33704242,33704234,33704251,-1,6.7852
6821,33707371,33707363,33707380,-1,4.3655
6822,33711214,33711206,33711223,-1,4.5702
6823,33715136,33715128,33715145,-1,5.1013
6824,33730591,33730583,33730600,-1,4.4935
6825,33732604,33732596,33732613,4,4.6402
6826,33733105,33733097,33733114,4,4.7122
6827,33736025,33736017,33736034,-1,4.9066
6828,33738737,33738729,33738746,8,4.3344
6829,33738918,33738910,33738927,8,4.2457
6830,33741508,33741500,33741517,5,4.8153
6831,33741826,33741818,33741835,5,4.2062
6832,33742635,33742627,33742644,5,4.1475
6833,33753093,33753085,33753102,-1,5.5607
6834,33754482,33754474,33754491,-1,4.2581
6835,33757460,33757452,33757469,-1,4.3116
6836,33763764,33763756,33763773,-1,4.3439
6837,33778342,33778334,33778351,-1,4.1118
6838,33781951,33781943,33781960,-1,6.7122
6839,33783453,33783445,33783462,-1,5.6882
6840,33786345,33786337,33786354,-1,4.9318
6841,33803189,33803181,33803198,-1,4.1203
6842,33811246,33811238,33811255,-1,4.8761
6843,33817433,33817425,33817442,8,4.2933
6844,33817650,33817642,33817659,8,4.2118
6845,33848830,33848822,33848839,-1,4.0214
6846,33854640,33854632,33854649,-1,4.0353
6847,33857084,33857076,33857093,-1,5.2741
6848,33862790,33862782,33862799,-1,4.0079
6849,33881024,33881016,33881033,-1,4.719
6850,33897326,33897318,33897335,9,4.3747
6851,33897732,33897724,33897741,9,4.2104
6852,33898547,33898539,33898556,9,6.7122
6853,33904168,33904160,33904177,-1,4.0506
6854,33909515,33909507,33909524,-1,4.3737
6855,33920020,33920012,33920029,-1,4.6198
6856,33924649,33924641,33924658,-1,5.0173
6857,33927507,33927499,33927516,-1,4.5017
6858,33936123,33936115,33936132,-1,4.9031
6859,33936722,33936714,33936731,-1,4.295
6860,33937889,33937881,33937898,-1,4.8962
6861,33940505,33940497,33940514,-1,4.6126
6862,33950537,33950529,33950546,3,4.2366
6863,33950557,33950549,33950566,3,4.2373
6864,33953539,33953531,33953548,-1,4.1057
6865,33958599,33958591,33958608,-1,4.0685
6866,33968985,33968977,33968994,-1,4.4342
6867,33995510,33995502,33995519,-1,4.8153
6868,33996230,33996222,33996239,-1,4.821
6869,34003635,34003627,34003644,-1,4.066
6870,34014101,34014093,34014110,-1,4.6716
6871,34056631,34056623,34056640,-1,5.1918
6872,34059636,34059628,34059645,-1,4.3778
6873,34060401,34060393,34060410,-1,5.3224
6874,34061101,34061093,34061110,-1,5.6882
6875,34064941,34064933,34064950,-1,4.0214
6876,34071980,34071972,34071989,-1,4.2733
6877,34073040,34073032,34073049,-1,4.1475
6878,34087052,34087044,34087061,-1,4.0004
6879,34100080,34100072,34100089,-1,4.3429
6880,34103387,34103379,34103396,-1,4.5072
6881,34113007,34112999,34113016,-1,4.9788
6882,34118048,34118040,34118057,-1,4.3487
6883,34134717,34134709,34134726,-1,4.2306
6884,34140466,34140458,34140475,-1,4.1785
6885,34152782,34152774,34152791,-1,4.4123
6886,34171096,34171088,34171105,-1,4.6882
6887,34183631,34183623,34183640,-1,4.2314
6888,34193561,34193553,34193570,-1,4.7799
6889,34197716,34197708,34197725,-1,4.1079
6890,34201865,34201857,34201874,-1,4.1561
6891,34205316,34205308,34205325,-1,4.1273
6892,34209638,34209630,34209647,-1,4.3958
6893,34211001,34210993,34211010,-1,4.0851
6894,34219191,34219183,34219200,-1,4.0214
6895,34233631,34233623,34233640,-1,4.1433
6896,34235572,34235564,34235581,-1,4.5969
6897,34238232,34238224,34238241,-1,4.1475
6898,34264940,34264932,34264949,-1,4.0164
6899,34280016,34280008,34280025,-1,4.082
6900,34302902,34302894,34302911,-1,4.4045
6901,34305607,34305599,34305616,-1,4.0862
6902,34316217,34316209,34316226,-1,4.2226
6903,34318196,34318188,34318205,-1,4.4413
6904,34320090,34320082,34320099,-1,4.5952
6905,34320748,34320740,34320757,0,4.1169
6906,34321415,34321407,34321424,0,4.2874
6907,34321812,34321804,34321821,0,4.1073
6908,34322272,34322264,34322281,-1,4.0926
6909,34338871,34338863,34338880,-1,5.2958
6910,34347214,34347206,34347223,-1,4.0835
6911,34351162,34351154,34351171,-1,4.5969
6912,34356761,34356753,34356770,9,4.3904
6913,34357197,34357189,34357206,9,4.0214
6914,34372543,34372535,34372552,-1,4.1605
